"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"GAA";0,157648448157586;0,1811493657684;0,577;0,526;1
"TDRD3";0,158450546564061;-0,240915714405596;0,203;0,254;1
"RP1-8N8.10";0,158469984462733;0,149703448490367;0,407;0,358;1
"CDYL";0,158517260721631;-0,219181299021925;0,098;0,143;1
"TUBA1C";0,158580159136728;0,227863748268391;0,61;0,625;1
"SRP68";0,158633593789173;-0,198004324331987;0,179;0,237;1
"CBR4";0,158749582975788;0,220329417466927;0,285;0,235;1
"GS1-257G1.1";0,158795616198114;0,193310216343235;0,317;0,266;1
"RBFOX2";0,158950987075026;-0,0925853481886407;0,748;0,727;1
"FAM127A";0,159222818816044;-0,125523917227797;0,61;0,632;1
"CEP68";0,159353850565416;-0,141602679866226;0,26;0,339;1
"MYBBP1A";0,159409220880104;0,177368358130508;0,48;0,432;1
"MRPS2";0,159430824542489;-0,191510567077395;0,317;0,406;1
"DCUN1D5";0,160201245517148;0,178108822717826;0,398;0,322;1
"KDM6B";0,160267683503228;-0,181086907156801;0,358;0,419;1
"RPL32";0,160286379372516;-0,027101353919857;0,984;0,999;1
"RNF10";0,160361880251726;0,203186966007091;0,52;0,471;1
"MYO1E";0,16094696068644;0,206433917738496;0,423;0,383;1
"CCDC94";0,160950684801714;0,24624941530456;0,276;0,225;1
"SUMO1";0,161208604337617;0,0450849512346809;0,65;0,683;1
"MBNL1-AS1";0,161237975226619;0,0796037428816193;0,203;0,15;1
"RP11-564A8.4";0,161310751151028;-0,106297354548883;0,203;0,283;1
"RP1-22N22.1";0,161647811548378;-0,115520020279385;0,545;0,617;1
"GLIPR1";0,161930408940062;-0,195235280984592;0,122;0,171;1
"RP11-383G10.3";0,162358524253614;0,161654292461201;0,138;0,101;1
"STARD3NL";0,16263271631491;0,125317426973257;0,301;0,234;1
"TDP1";0,162792769825999;0,12946912545567;0,203;0,15;1
"TMEM57";0,162828525844285;0,205642600697503;0,171;0,128;1
"UBQLN2";0,163100058461225;-0,188402461265597;0,301;0,36;1
"AC001226.2";0,163752218257809;-0,0853370267316115;0,065;0,109;1
"PCDHB9";0,163839093814202;0,189327522395988;0,244;0,192;1
"RP11-771F20.1";0,164248046582214;-0,142925090142807;0,358;0,444;1
"ACOT1";0,16427330721093;-0,209664919218469;0,195;0,24;1
"CCT5P1";0,164349497109986;0,116406686369078;0,228;0,179;1
"ATP5S";0,164506787051666;0,1113982022545;0,325;0,26;1
"CCZ1";0,164563964223362;0,20781297815336;0,187;0,147;1
"RP4-785G19.2";0,164667101700929;0,137632642416709;0,171;0,125;1
"LDAH";0,164799523913683;-0,185089560645673;0,106;0,155;1
"ZNF460";0,164808919430087;-0,0979404807384205;0,561;0,613;1
"ZNF263";0,16484668938655;-0,1538344410203;0,065;0,106;1
"ABHD4";0,164941799049933;0,199675370584186;0,138;0,096;1
"IL1R1";0,165002500438032;-0,216275123820834;0,065;0,105;1
"PCID2";0,165003469361483;-0,245708971941059;0,358;0,4;1
"TTC4";0,165183366505609;0,0945018816577287;0,236;0,176;1
"AC018804.7";0,165287138562779;0,0453328450826144;0,358;0,29;1
"MAP3K9";0,165305631662848;-0,202767355355627;0,098;0,141;1
"KRT17P3";0,165640422162455;-0,153130726782768;0,317;0,398;1
"RP11-512F24.1";0,166170347606836;0,151390185371421;0,431;0,384;1
"CMTR1";0,166244960295328;0,209773514689412;0,35;0,299;1
"RP11-72I8.1";0,166334330883843;0,20150156693529;0,106;0,073;1
"TRMT10B";0,166649927414238;-0,231916280389214;0,285;0,333;1
"NUP107";0,166861485358522;0,202375359733528;0,423;0,374;1
"CHTF8";0,166944374869253;0,164031265645875;0,504;0,455;1
"KRT8P49";0,167197497519193;0,158631976856943;0,171;0,134;1
"PSKH1";0,167401837486848;0,146471968288736;0,293;0,22;1
"TARBP1";0,167703357681565;0,156989942389875;0,252;0,198;1
"RCHY1";0,167899379255262;-0,213510341156186;0,211;0,26;1
"APRT";0,168049841177691;-0,0431460445365044;0,789;0,802;1
"CTHRC1";0,168120518423146;-0,274081755836571;0,098;0,14;1
"NDUFB9";0,168147508006987;0,142853553215594;0,789;0,679;1
"RP11-396K3.1";0,168450886881098;0,0338144445911144;0,228;0,168;1
"MKLN1";0,168610985158346;0,115894886750952;0,699;0,641;1
"ZNF619";0,168683642479465;0,145024502406198;0,309;0,26;1
"RP3-512B11.3";0,168701306894146;-0,244492656858226;0,073;0,114;1
"CFAP57";0,168754547307454;-0,247104658499469;0,081;0,121;1
"ARNT2";0,168770242393652;0,165083783531228;0,203;0,153;1
"RANBP9";0,168801738831119;0,179776205631327;0,398;0,341;1
"GCSH";0,168840467997153;0,110040851509756;0,398;0,355;1
"MAD2L1BP";0,169024217383567;-0,309426105634983;0,098;0,141;1
"UPF3A";0,169166350969665;-0,143753701435518;0,463;0,53;1
"RP4-560B9.1";0,169315918111336;-0,125960667655921;0,423;0,529;1
"TRAPPC2L";0,169324079697379;-0,165843101888846;0,317;0,361;1
"GAR1";0,169340505309031;-0,173360756331968;0,244;0,313;1
"MDM2";0,169874235707956;-0,128699442672708;0,431;0,499;1
"FAM199X";0,170935968098178;0,200915307308048;0,146;0,107;1
"FAM174A";0,170987970142126;-0,200408142941616;0,179;0,236;1
"PDS5A";0,171157094650087;-0,0964270481940173;0,423;0,515;1
"RP11-140H17.2";0,171795237825697;-0,208797611208735;0,065;0,105;1
"NDUFAF1";0,172380223368861;-0,299285758873833;0,13;0,177;1
"RNU6-6P";0,172844685011458;-0,204943501563267;0,163;0,218;1
"TEFM";0,172906439125428;-0,191179511497623;0,106;0,153;1
"CRYL1";0,172981399787013;0,199132181958485;0,171;0,124;1
"RASA1";0,173449304214571;0,114850487010905;0,626;0,545;1
"DENR";0,173572076527572;0,159936602923599;0,512;0,471;1
"AP000254.8";0,173784021154347;0,18441278098993;0,122;0,084;1
"ABCF1";0,173790046136563;-0,142024403604581;0,382;0,47;1
"ZNF121";0,173893737672937;0,104120275048983;0,358;0,292;1
"SCAND2";0,173907416799343;0,134067586768074;0,22;0,17;1
"RP11-287A8.2";0,173915317662425;0,189186168087326;0,179;0,136;1
"FBXL3";0,1740352771457;0,035475668184625;0,122;0,082;1
"CLPB";0,174123224397391;0,14736578265071;0,26;0,206;1
"PXYLP1";0,174211725286415;0,182151586219649;0,228;0,174;1
"ACTG1P9";0,174247677889638;0,0814909247830715;0,171;0,13;1
"UCK1";0,174358202354828;0,169928078409252;0,154;0,11;1
"ADPRM";0,174399911752514;0,222857091774462;0,171;0,124;1
"GAPVD1";0,174545264726591;-0,175342821829237;0,244;0,303;1
"ARHGAP5";0,174734147296075;0,23147936421648;0,382;0,35;1
"MZF1";0,174754888265392;0,148621912081766;0,26;0,204;1
"MRPL53";0,174844533923865;0,163637814784398;0,382;0,295;1
"BMPR1B";0,175712711246129;-0,1321178449731;0,463;0,53;1
"C12orf66";0,175733500526284;-0,168576956719864;0,106;0,152;1
"FRK";0,17588226356759;-0,0769722919736365;0,073;0,116;1
"ZNF107";0,176005933106303;0,148404546067316;0,285;0,233;1
"UBTD2";0,176031884115936;0,186076629930915;0,106;0,072;1
"AC092535.3";0,176103845694154;0,174748326748004;0,22;0,17;1
"SPRED2";0,176403628114491;0,179624978816395;0,268;0,215;1
"GUSBP2";0,176710113349556;0,0576324240820591;0,146;0,103;1
"PARP6";0,177017220127227;0,153018661493625;0,317;0,257;1
"ZNF322B";0,177031684418054;0,0403083797131628;0,122;0,082;1
"RBM7";0,177185783092796;-0,122841271962105;0,293;0,36;1
"AFG3L1P";0,177693844427421;0,234298074042233;0,187;0,148;1
"RP11-23N2.1";0,178190330303682;0,13189895130042;0,293;0,255;1
"VIMP";0,178759691385269;0,16738378433693;0,504;0,459;1
"RP11-705B14.1";0,179593107988979;0,074136545976099;0,602;0,612;1
"MAP7D3";0,179690790060141;-0,185724082259282;0,138;0,188;1
"VDAC3";0,179701793407103;0,143458765375441;0,61;0,569;1
"CTD-2245O6.1";0,179821765472426;-0,272633685612491;0,073;0,109;1
"RPLP0P2";0,180051598575901;-0,10277981102902;0,504;0,605;1
"EXOSC7";0,180425807895136;0,188646668751196;0,431;0,352;1
"PTPRZ1";0,18051941441248;-0,296853113840977;0,081;0,119;1
"STX1A";0,180547157869614;0,22565120765195;0,114;0,081;1
"UTP14A";0,180638303313863;-0,227325338008188;0,195;0,247;1
"RP11-310H4.4";0,180904342632679;-0,0975278025096069;0,13;0,183;1
"HOMER1";0,181267218237911;-0,170120728509774;0,122;0,169;1
"EIF3E";0,181288171962974;-0,0940170131959688;0,886;0,949;1
"ENPP5";0,181295494219969;-0,225239420370452;0,22;0,267;1
"RUFY3";0,181380959857112;-0,142408932442665;0,301;0,364;1
"OSBP";0,181707889570913;0,0585378985323722;0,228;0,17;1
"UBR5";0,181863815186127;0,160970794450837;0,455;0,403;1
"DKC1";0,181880087215924;-0,150354134364884;0,382;0,434;1
"FAM129B";0,18194764126074;-0,0545680272742218;0,211;0,282;1
"TRIO";0,181977103445632;0,137674466285412;0,415;0,358;1
"ZC3H8";0,182002227985001;0,176584985777065;0,228;0,181;1
"RP3-331H24.6";0,182098170414804;0,242509556356632;0,114;0,081;1
"ADORA2A-AS1";0,182269152712911;0,126782830189163;0,106;0,072;1
"TAF12";0,182327300261101;0,203471303017832;0,309;0,257;1
"RP11-887P2.3";0,182433753843023;-0,12715724712142;0,203;0,266;1
"INTS5";0,182530895282454;0,267223765516192;0,163;0,122;1
"BEGAIN";0,182530895282454;0,202989043775993;0,163;0,122;1
"ACOT2";0,182679251465846;-0,213708827661053;0,317;0,352;1
"ZNF280C";0,182766795965214;-0,200987834834727;0,122;0,169;1
"HIGD2A";0,182922065068788;0,163087359049226;0,691;0,604;1
"CCT6B";0,183231679130016;0,172659147138405;0,138;0,098;1
"COX7B";0,183684240599951;-0,0780299804130826;0,626;0,565;1
"MRPS16";0,18371445863993;-0,15079379564054;0,455;0,487;1
"GPATCH2L";0,183753258548262;-0,118334723290656;0,252;0,317;1
"RP4-631H13.6";0,183823884809482;0,139441942339946;0,154;0,109;1
"BBS10";0,183944494464734;0,195732751308496;0,163;0,121;1
"HERC1";0,184084859369771;0,126735727916629;0,496;0,432;1
"NDUFS2";0,184515957087343;0,140631952903754;0,691;0,62;1
"FAN1";0,184666207088871;0,316886657943645;0,325;0,31;1
"HIST1H2BK";0,184776656854041;-0,216938379921379;0,228;0,273;1
"NIPAL1";0,184821366674408;0,212705115451732;0,13;0,094;1
"AAAS";0,184961709765828;0,218863446530623;0,35;0,286;1
"RP11-21N3.1";0,185017165563818;0,224039832483413;0,39;0,326;1
"UGGT1";0,185072687334863;0,200843244787579;0,415;0,371;1
"ZNF581";0,185174202179049;0,216948432718867;0,325;0,265;1
"USP39";0,185252964935564;0,180235491799593;0,455;0,394;1
"WASL";0,185271993870465;0,141177936413603;0,65;0,555;1
"EPHA4";0,185474826724779;-0,196264855431159;0,171;0,221;1
"RP11-325F22.4";0,185584537759634;0,225460314727935;0,325;0,285;1
"PRDX5";0,185607407686423;-0,0461600599967236;0,764;0,783;1
"CTD-2324A24.1";0,185643710976503;0,0378660169075795;0,984;0,973;1
"GS1-124K5.7";0,185939373377898;0,181136105571169;0,114;0,078;1
"TMEM55A";0,186129493797812;0,192084074726713;0,171;0,126;1
"ATP5H";0,18624698226142;-0,0922333967338393;0,602;0,635;1
"ZP3";0,186296986043704;0,0911459055862179;0,171;0,123;1
"RNGTT";0,186444768896008;0,259570165408579;0,179;0,139;1
"NUFIP2";0,186688945015736;-0,180730951036335;0,325;0,375;1
"ZMYM2";0,186869052450058;-0,167236456309314;0,423;0,471;1
"UBLCP1";0,186925898855234;-0,153525694083858;0,317;0,369;1
"QPCT";0,187241285498985;-0,282968378162866;0,179;0,227;1
"AC007000.9";0,187286533531019;0,182739526174002;0,276;0,224;1
"MPP6";0,187331798237866;0,0798263930990687;0,146;0,105;1
"AC019178.1";0,188104250042477;0,0334708754358295;0,894;0,9;1
"NAPA-AS1";0,188215795017681;0,0533185307613817;0,13;0,088;1
"SPAG9";0,188396166810431;0,11652221565538;0,455;0,386;1
"PDCL3";0,188469099486964;0,188439419980786;0,382;0,327;1
"POM121C";0,188669862878182;0,0977669819201998;0,512;0,435;1
"TMEM199";0,188757008898271;0,177385066240745;0,252;0,197;1
"KIF7";0,189100229027059;-0,319867032663764;0,089;0,125;1
"ZNF717";0,1891314011693;-0,157636696911549;0,098;0,139;1
"PIK3R3";0,189138996013668;0,149605046477833;0,317;0,253;1
"C4orf27";0,189231164272822;0,156983261653063;0,374;0,298;1
"BBS7";0,189360818334069;0,214848706117856;0,195;0,153;1
"BANP";0,189399183278104;0,16443954898323;0,285;0,229;1
"BRD9";0,189532037727135;0,224084573703398;0,22;0,176;1
"ELAC2";0,189670811413749;-0,131588877822302;0,358;0,434;1
"RP11-137N23.1";0,189742032358591;0,163586296789872;0,358;0,34;1
"PRPS1";0,189779213198153;0,21236813396057;0,146;0,109;1
"ANP32E";0,189830418882396;0,137570753864977;0,626;0,565;1
"GRHL2";0,190109269930825;0,121322440755073;0,74;0,719;1
"DIAPH2";0,190338408366338;0,149307273823453;0,13;0,094;1
"OR7C1";0,190547989418713;-0,131567231737264;0,106;0,147;1
"RPS26P3";0,190942820685743;-0,143687057626059;0,358;0,433;1
"STX7";0,191069146616412;0,180088143601274;0,358;0,306;1
"RANBP2";0,191782110532922;0,140059328711852;0,65;0,619;1
"ZCWPW1";0,191821006831321;0,205717637613222;0,211;0,166;1
"PYM1";0,191951183026515;0,143713295205685;0,244;0,191;1
"RP11-507E23.1";0,192086250555456;-0,158361269155223;0,341;0,409;1
"ZNF429";0,192272832843952;-0,225069632383455;0,154;0,198;1
"CLIP3";0,192379581238737;0,0738420743279615;0,138;0,097;1
"RP11-30C8.2";0,192499662233238;-0,234535889691433;0,146;0,194;1
"DUSP1";0,1925465232099;0,0448754521164658;0,642;0,699;1
"RP11-65L19.1";0,192796205828102;-0,075747418093587;0,138;0,194;1
"RGPD8";0,193376223393781;0,0899611634230686;0,138;0,101;1
"MKS1";0,193533206333414;-0,155068924887525;0,195;0,256;1
"SEP15";0,19353597656073;0,0109943520773554;0,724;0,758;1
"WRAP53";0,193665621194103;0,207120057501203;0,171;0,132;1
"GORASP2";0,193761406472544;-0,148236512497324;0,496;0,557;1
"RP11-119F7.5";0,193916103018579;-0,0814018745339987;0,081;0,126;1
"ACBD5";0,194255799010485;0,139030960759289;0,22;0,169;1
"RNF4";0,194419347598201;-0,204771445749854;0,423;0,443;1
"DDX58";0,194601627724088;-0,123251247946945;0,26;0,331;1
"EYA2";0,194677578371047;0,154364404493162;0,276;0,219;1
"MTX2";0,19482116485512;0,172559549926209;0,472;0,4;1
"ALG10B";0,194899009550092;0,0336143686302892;0,146;0,105;1
"RP11-893F2.7";0,19510659586459;-0,115334469823676;0,073;0,115;1
"CEP95";0,195155903461227;-0,118650846077389;0,618;0,679;1
"SIDT2";0,195289287993946;-0,183195497399397;0,22;0,274;1
"UPF3AP2";0,195328184967395;-0,106576691567322;0,106;0,153;1
"LARP7";0,195543421426547;-0,165067168449293;0,374;0,434;1
"FYCO1";0,195610123529021;0,202484168134401;0,236;0,19;1
"SLC25A11";0,195759269089509;0,21203916583159;0,423;0,377;1
"UNC50";0,195846044139439;0,143701095991507;0,488;0,411;1
"AP005232.1";0,196083072362924;0,0774335649537029;0,22;0,163;1
"TSFM";0,196207308656621;0,211805971178971;0,293;0,243;1
"PIAS4";0,19632198949322;0,196124310672852;0,285;0,236;1
"HMGN4";0,196344073910484;-0,194329857058082;0,358;0,416;1
"RABEP1";0,196435448366228;0,192785203396283;0,358;0,311;1
"KLF9";0,196456481189369;-0,217935506527703;0,114;0,157;1
"APBB3";0,197711232952836;0,189306985076974;0,382;0,333;1
"TLK2P1";0,197719062140913;-0,0738793773249576;0,073;0,114;1
"NPRL3";0,197898987478259;0,0817745886167633;0,333;0,262;1
"PRPF4";0,198011341986462;-0,137879186844952;0,22;0,281;1
"MCRS1";0,198150094426463;0,219615365412468;0,35;0,306;1
"C12orf76";0,198180002953357;0,200120352923584;0,252;0,206;1
"MTRNR2L11";0,198299303581643;-0,110277730894569;0,545;0,635;1
"RP11-358L22.1";0,198497661634573;0,134674669973344;0,203;0,164;1
"CLDN8";0,198670580957082;-0,277813937862225;0,081;0,12;1
"TBCE";0,198734160525902;0,1539587280631;0,195;0,15;1
"SLC26A2";0,198758487310235;0,124501855376909;0,39;0,324;1
"ATF7";0,198848442909239;0,134880126811125;0,472;0,414;1
"RP4-800M22.1";0,199232185306379;-0,107710979762924;0,211;0,275;1
"FLOT1";0,199504899957;-0,152477735756775;0,415;0,484;1
"MFSD8";0,199658512520648;0,175778356232027;0,276;0,227;1
"AP5M1";0,19966287352708;0,125080916514109;0,293;0,235;1
"TUBGCP5";0,199814004266314;0,142339574779508;0,228;0,176;1
"ABRACL";0,199889966615622;0,165368658702617;0,374;0,313;1
"NUS1";0,19996092137726;0,186353366869636;0,13;0,096;1
"TAF11";0,200084854590012;-0,190796034841373;0,317;0,365;1
"SCYL2";0,200135655645923;0,213996998570138;0,366;0,329;1
"NCSTN";0,200380068282241;-0,0355035430506132;0,634;0,614;1
"RRP8";0,200549889703166;0,0799158006752403;0,268;0,21;1
"TCP11L2";0,200576708174448;0,0521897975167105;0,138;0,097;1
"AVIL";0,200600243992423;-0,186045427659137;0,089;0,131;1
"SNORD14C";0,200716173079596;0,296267178402797;0,13;0,097;1
"ASCC3";0,200887027304465;0,113673684415432;0,431;0,364;1
"SCCPDH";0,200946530598195;0,187127078827523;0,244;0,196;1
"OSR1";0,201002945782908;0,160138847577831;0,618;0,484;1
"RPAP1";0,201303389159708;0,137967828741702;0,333;0,257;1
"WDR27";0,20152863743149;-0,155082962778702;0,309;0,367;1
"RP4-814D15.1";0,201734557372076;0,11890553629648;0,13;0,094;1
"PDE7A";0,201780476809124;0,154465107077697;0,26;0,209;1
"AC090804.1";0,201834132700381;0,175895451787167;0,114;0,082;1
"RECQL5";0,20184777581769;-0,154101261493149;0,179;0,233;1
"CLDN3";0,201979919195055;-0,156797904155201;0,374;0,272;1
"CNN3";0,202024078940363;0,0401983243001465;0,78;0,821;1
"MARCKS";0,202151619614562;-0,123952177222443;0,65;0,745;1
"PPP6R1";0,202191089490365;0,240304532789064;0,187;0,149;1
"DPH5";0,2023504765944;-0,222969234338033;0,244;0,283;1
"CALML5";0,202526013646109;-0,22865193865431;0,268;0,298;1
"PNO1";0,202551599030987;0,242362681131918;0,293;0,256;1
"L2HGDH";0,202570043435179;0,164721035577119;0,171;0,13;1
"BNIP2";0,202733796231059;0,165495591880004;0,537;0,529;1
"RYBP";0,202885473740962;0,118663571192785;0,244;0,192;1
"CHCHD8";0,203079551601984;-0,165233021969993;0,341;0,381;1
"ZNF106";0,20322050339691;0,151735364663895;0,545;0,507;1
"AAGAB";0,203456192350942;0,206104443498902;0,333;0,287;1
"RPL24P2";0,203594811306653;-0,139661325024842;0,407;0,49;1
"C19orf33";0,203675615199011;-0,228123480924504;0,106;0,144;1
"RHOBTB2";0,203891467609551;0,11072654417078;0,106;0,073;1
"AC004074.3";0,203938850326886;0,141021906672334;0,398;0,359;1
"CTDSPL2";0,204008630959698;0,17476029677435;0,35;0,302;1
"JUNB";0,204175595757942;0,0428136680045221;0,683;0,779;1
"ZFYVE16";0,204212606772759;0,284927851137055;0,293;0,263;1
"RPS9";0,204364375831661;-0,0285987090764763;0,984;0,999;1
"MAML1";0,204447046182323;-0,187964671811221;0,203;0,251;1
"MPLKIP";0,204489981559477;0,148571651959815;0,39;0,33;1
"HERPUD1";0,204519764020141;-0,108772270340771;0,618;0,709;1
"CAPRIN2";0,204593290613651;-0,219163025270252;0,13;0,173;1
"GPATCH4";0,204629749402369;-0,232806529150489;0,26;0,301;1
"PRPF31";0,204841019488209;0,153844001811229;0,52;0,447;1
"RP1-146H21.3";0,20487187382588;-0,0876276957512523;0,154;0,209;1
"UGGT2";0,204881712526542;0,200041471052438;0,358;0,317;1
"RP11-480I12.2";0,205007484364819;-0,144144070578141;0,472;0,541;1
"GLUL";0,205082527680817;-0,0792291046559597;0,772;0,823;1
"FAM71E1";0,205177592741007;-0,184881841174848;0,106;0,149;1
"UBXN2A";0,205497421764042;0,163126533895076;0,407;0,361;1
"SDCCAG8";0,205610072463015;0,134454325854963;0,61;0,544;1
"KRT8P7";0,205768974162703;0,162101952199377;0,301;0,272;1
"CTD-2152M20.2";0,20579305011531;-0,148370198013294;0,065;0,103;1
"MAMSTR";0,205903180007077;-0,104735160831317;0,114;0,161;1
"ITGAV";0,206029518909804;0,142334056870332;0,309;0,254;1
"TMEM164";0,206087020680895;0,100001252293954;0,423;0,355;1
"PHF3";0,206644868100106;-0,140446962683584;0,398;0,47;1
"BLOC1S5";0,206668574412788;-0,193496130936664;0,13;0,174;1
"LSM5";0,206845522846083;0,148711961753324;0,504;0,432;1
"CHMP2A";0,207621443100086;0,133277003601337;0,642;0,569;1
"RPL37P2";0,207713987813587;-0,116606777554136;0,707;0,799;1
"MPZL3";0,207835754100355;-0,140967602238768;0,228;0,291;1
"SART1";0,207852006608505;-0,221523723498016;0,122;0,164;1
"FAM206A";0,208046640135029;-0,275436149039719;0,138;0,179;1
"MRPL55";0,208342170740246;0,167331447377174;0,553;0,437;1
"PPP2R5E";0,208457134505998;-0,0567160402005192;0,171;0,233;1
"CBWD2";0,208693667074593;0,10309148233127;0,667;0,578;1
"PLD2";0,208815203445947;0,171693362592093;0,285;0,233;1
"EPHA1";0,208851803832896;0,224820437078604;0,268;0,224;1
"STX18";0,208921798293311;-0,233386249343476;0,244;0,291;1
"USO1";0,208971022354722;-0,131418094485026;0,358;0,435;1
"NAXE";0,209415484425032;0,143941417488919;0,561;0,483;1
"OSGEPL1";0,209491606813179;0,218296877293832;0,187;0,147;1
"SHF";0,209653293215916;0,0891977657069167;0,122;0,086;1
"FAM86C1";0,210776206096113;0,116692995182439;0,163;0,121;1
"FBXL12";0,2108803092624;-0,194225700022754;0,285;0,343;1
"DPAGT1";0,211010571299512;-0,167898357551524;0,22;0,279;1
"COX6B1";0,211105125800691;0,0939525336366231;0,821;0,761;1
"FRMD6";0,211138384059969;-0,165710507252952;0,122;0,168;1
"PSMB8";0,211296838812503;0,186336616563484;0,39;0,318;1
"RP3-393P12.2";0,211388630608946;0,104198062155681;0,634;0,544;1
"THOC6";0,211426711783401;0,137242811978346;0,48;0,453;1
"ATXN1";0,211809507054326;0,100317861424843;0,293;0,236;1
"NBDY";0,212102894035489;-0,159188330747841;0,268;0,322;1
"G3BP2";0,212183349804019;0,2042947092953;0,341;0,296;1
"ZFAND3";0,21218592413674;-0,137688098746157;0,171;0,221;1
"FBXO8";0,212522270553316;-0,27437390084322;0,154;0,196;1
"MAP2K3";0,212712168545486;-0,149818370143135;0,293;0,361;1
"MIEF2";0,212910137768175;0,199903533285115;0,154;0,116;1
"BAD";0,21303692139391;0,152097411574107;0,39;0,341;1
"RP11-35B20.1";0,213087417325466;-0,198538309506338;0,252;0,287;1
"FOXRED2";0,213104691914896;0,204706085542535;0,252;0,207;1
"ADARB1";0,214066711608194;-0,197833852387124;0,098;0,136;1
"SMG6";0,21434404410656;0,14629089222824;0,252;0,204;1
"YY1AP1";0,214344786596215;0,130004554308242;0,537;0,472;1
"SAP30L";0,214473189045826;0,0741415830968416;0,122;0,086;1
"ZNF528";0,214598995978815;0,085707807493706;0,138;0,101;1
"SERPINH1";0,214764037649826;0,136487177916504;0,764;0,687;1
"NUDT5";0,214772583168482;0,144485638350672;0,48;0,428;1
"HLA-DPB1";0,215073429797654;0,184474789027891;0,228;0,176;1
"KIAA0100";0,215200155442253;0,0993008728030721;0,285;0,224;1
"LEO1";0,215229711601734;-0,170828674636313;0,163;0,21;1
"RGS2";0,215492841685085;-0,153823563462702;0,065;0,103;1
"TIMP1";0,215964665924381;-0,220933919360443;0,146;0,186;1
"IFT88";0,216424592753791;0,225463156289914;0,252;0,209;1
"NEU3";0,216599293347016;-0,0950114417328831;0,106;0,151;1
"CDR2L";0,21736807284788;0,205423583045982;0,179;0,14;1
"GDE1";0,217471072515312;0,19950984889741;0,374;0,337;1
"PLPP5";0,217925715842238;0,188195420422098;0,301;0,253;1
"AK6";0,21813955159127;0,169926528893413;0,317;0,258;1
"RP11-612L3.1";0,218269917619867;0,112908620910732;0,699;0,634;1
"CTPS2";0,218300958660503;-0,145727651857885;0,122;0,168;1
"USP28";0,218324273599262;-0,0696566851526558;0,098;0,142;1
"MRPS23";0,218426447604923;-0,182169361375188;0,293;0,323;1
"GTF3C1";0,218433128065872;0,127721250686991;0,398;0,332;1
"SGSM2";0,21858335504549;-0,158721518860825;0,22;0,279;1
"NYNRIN";0,218896474531131;-0,200355450784264;0,154;0,196;1
"AC018641.6";0,218991241365167;0,149005904103506;0,114;0,085;1
"INTS4";0,219001638700548;0,143357022342579;0,317;0,262;1
"RPL7P50";0,219008843222453;0,128434329274434;0,333;0,302;1
"RP11-545I5.3";0,219095424629339;-0,183524179668073;0,073;0,109;1
"RP11-53M11.2";0,21911434375941;0,166599989112907;0,171;0,136;1
"ZNF394";0,220025770456785;0,124448187599;0,301;0,237;1
"CSTF2";0,22030796498573;0,197767398095671;0,171;0,13;1
"PHAX";0,220594280647371;-0,139208399506741;0,26;0,32;1
"PTGER4";0,220721624446535;-0,165018098697844;0,163;0,215;1
"TMA7";0,220972228074292;0,128075353049455;0,919;0,821;1
"PMPCB";0,221193210760812;0,13326817010731;0,585;0,532;1
"RHOC";0,221228388900607;0,138101204536582;0,805;0,705;1
"NCOA4";0,221305053410222;0,145558757889761;0,585;0,573;1
"RP11-21M24.1";0,22149915942061;0,203132760902155;0,146;0,112;1
"ZNF326";0,22151573294209;0,113003881138685;0,496;0,428;1
"SNAPIN";0,221754960072945;-0,12021820908841;0,407;0,462;1
"RP4-717I23.3";0,221813644166034;-0,146780057766074;0,447;0,477;1
"RP11-335G20.7";0,222220422862509;0,130597065757756;0,163;0,12;1
"JAGN1";0,222233895627595;0,156422151341038;0,382;0,324;1
"ZNF395";0,222519492436102;0,149757523670468;0,26;0,211;1
"TOGARAM1";0,222530183781205;-0,10468068446406;0,211;0,272;1
"ZNF276";0,222554815643272;0,0641670760054422;0,317;0,252;1
"IPO8";0,222568580945581;0,254707807345961;0,187;0,151;1
"DSE";0,222620444225166;0,22788854475779;0,26;0,225;1
"MSH3";0,222853740201374;0,23763735035823;0,268;0,233;1
"MICU1";0,223093082284598;0,145417539004834;0,439;0,396;1
"RP11-19G24.3";0,223133920873961;-0,0571163916162014;0,764;0,776;1
"VPS26B";0,223571736913908;0,0517721410272985;0,195;0,144;1
"MRPS14";0,224067776950647;0,174584573674164;0,407;0,347;1
"RP11-516A11.3";0,22440352081832;0,0853394141439023;0,114;0,081;1
"ZNF226";0,224701251717816;-0,126241488912294;0,114;0,158;1
"SASH1";0,224752372650718;0,203433514491331;0,211;0,171;1
"RP13-516M14.8";0,224831296213128;-0,156549598507165;0,081;0,116;1
"SORD";0,224857668713396;-0,141677012897548;0,276;0,326;1
"REST";0,225073108017989;0,212924115681226;0,398;0,369;1
"OXNAD1";0,225459720258828;0,128281623409924;0,211;0,163;1
"TRIM32";0,225749247577283;0,170211977169943;0,179;0,134;1
"FBRSL1";0,225800430736652;0,116957350272378;0,154;0,117;1
"KBTBD6";0,226043683322618;-0,185216577083843;0,179;0,227;1
"MOV10";0,226192578466879;0,172981643693447;0,317;0,268;1
"RPL41P1";0,226242426697028;0,0911408768220232;0,512;0,498;1
"ZFYVE21";0,226259190310787;-0,083197755246855;0,455;0,499;1
"GALNT1";0,226481470830968;-0,105366125520346;0,293;0,359;1
