"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","fdr"
"ACAT2",5.96099587714449e-14,0.0816715598575362,0.522,0.393,1.48995091949227e-09,2.22847692952404e-13
"ASS1",6.12225328883408e-14,0.19831223304843,0.681,0.498,1.53025720954408e-09,2.28416598607504e-13
"SRSF9",7.13944164432953e-14,0.0782932399883685,0.795,0.718,1.78450343900017e-09,2.65833318139565e-13
"INAFM1",7.28409548230626e-14,0.0182940606105918,0.226,0.169,1.82065966580245e-09,2.70676988122501e-13
"SVIL",7.57645530983672e-14,0.134865714362054,0.566,0.428,1.89373500469369e-09,2.8097912107139e-13
"CYR61",8.4828647535696e-14,0.0803183315431523,0.368,0.259,2.12029204515472e-09,3.13967384703831e-13
"HLA-C",8.58506157954802e-14,-0.190503906323065,0.84,0.828,2.14583614180803e-09,3.1711817922068e-13
"CDKN2B",8.67664577715284e-14,-0.0804205103781138,0.305,0.304,2.16872761199935e-09,3.1986523519742e-13
"TMA7",9.88989966216677e-14,-0.0398922733893421,0.927,0.92,2.47198042055858e-09,3.63869971728829e-13
"LTBP4",9.94253151186156e-14,0.0287978211182062,0.3,0.238,2.4851357513898e-09,3.65083469348592e-13
"UTP23",1.1107257442009e-13,0.0425185200044277,0.286,0.208,2.77625899763014e-09,4.0704702815094e-13
"ING1",1.213045529799e-13,0.0574977610585433,0.391,0.302,3.03200730173259e-09,4.43669014639082e-13
"LPP",1.36057767867524e-13,0.0906706298023252,0.448,0.323,3.40076390784876e-09,4.96650948325854e-13
"CRIP1",1.54748132089204e-13,-0.109352130058739,0.526,0.557,3.86792956156966e-09,5.6376868514067e-13
"METTL12",1.5658113626754e-13,0.0986268225091945,0.358,0.237,3.91374550100716e-09,5.69330237152816e-13
"IER2",1.75968963433954e-13,-0.0115449343911946,0.858,0.843,4.39834424103168e-09,6.38574871211497e-13
"ANP32E",1.82388875557877e-13,-0.0243328660138012,0.454,0.407,4.55880994456913e-09,6.60581931357767e-13
"RBP7",1.97969413674959e-13,0.120149360196748,0.282,0.141,4.9482454948056e-09,7.15617063439832e-13
"SPOCK2",1.99672688969045e-13,-0.379118226378432,0.08,0.227,4.99081886078128e-09,7.20372536125214e-13
"CSF2RB",2.01467466760543e-13,-0.273240808177398,0.051,0.204,5.03567933167977e-09,7.25439056668777e-13
"RRM2",2.10757067342718e-13,0.0586660877933513,0.291,0.195,5.26787289823124e-09,7.57420949947332e-13
"EGR2",2.17365820186523e-13,0.0371192962975511,0.239,0.162,5.43305867556215e-09,7.79663501750116e-13
"HLA-DMA",2.2750112335671e-13,-0.112803639461449,0.215,0.27,5.68639057830098e-09,8.14445254714389e-13
"BRI3BP",2.30042041943526e-13,0.0860721681543463,0.322,0.193,5.74990083837843e-09,8.21957911405906e-13
"OAS1",2.30994994283853e-13,-0.0419895084111118,0.344,0.327,5.7737198821249e-09,8.23778693626485e-13
"ENAH",2.42504165568385e-13,0.0503586144168666,0.367,0.273,6.06139161838178e-09,8.63166167866014e-13
"PPP1CA",2.527132416557e-13,0.0902497917586418,0.782,0.679,6.31656747518422e-09,8.97784326952754e-13
"SHISA5",2.53481803818958e-13,0.0610462712519831,0.48,0.399,6.33577768645487e-09,8.98796166976383e-13
"CKAP2",2.62780468567967e-13,-0.0317539646498499,0.283,0.246,6.56819781185633e-09,9.29992591617681e-13
"MIR4435-2HG",2.85659287489206e-13,-0.078906943465189,0.19,0.194,7.14005389079271e-09,1.00903984059876e-12
"C16orf74",2.98790721786917e-13,0.162066943473742,0.364,0.175,7.46827409106399e-09,1.05342155802674e-12
"TUBA1C",3.28965041730388e-13,0.0985935297236671,0.745,0.657,8.22248121805104e-09,1.15760804457398e-12
"PDLIM5",3.43859681261612e-13,-0.0469857511865154,0.401,0.365,8.594772733134e-09,1.20773400337254e-12
"PRKCDBP",3.48435494771819e-13,0.0257140608357763,0.259,0.218,8.70914519182161e-09,1.22149650808687e-12
"AHNAK",3.54515042056543e-13,0.152230963111169,0.737,0.59,8.86110347620328e-09,1.24046882889088e-12
"DBF4",3.70739263814302e-13,0.0406253305962763,0.31,0.229,9.26662789903849e-09,1.2947999100883e-12
"DPP3",4.21130297872739e-13,0.0422820451376474,0.276,0.209,1.05261517953291e-08,1.46803019408546e-12
"C10orf99",4.27381395915372e-13,0.0209258010528097,0.163,0.121,1.06823979909047e-08,1.48703114908382e-12
"LINC01315",4.32468491975376e-13,0.028095572146809,0.258,0.203,1.08095499569245e-08,1.5019186132528e-12
"NDUFAF2",4.38429338699593e-13,0.0494297169029722,0.4,0.31,1.09585413207963e-08,1.51977931213404e-12
"MTHFD1",4.57956230404426e-13,0.0544294392309892,0.258,0.165,1.14466159789586e-08,1.58451150110135e-12
"ATF3",5.31571907444221e-13,0.161161803747452,0.679,0.538,1.32866398265683e-08,1.83580037924045e-12
"IDO1",5.44653220705202e-13,-0.0178610027480707,0.301,0.24,1.36136072515265e-08,1.87748735449029e-12
"BAIAP2",5.72714434724746e-13,0.133684487308438,0.598,0.436,1.4314997295945e-08,1.97056188836774e-12
"TLN1",5.82431542218621e-13,-0.0394397564389287,0.356,0.316,1.45578763977544e-08,2.00029169212976e-12
"PTGFRN",6.56676662265638e-13,0.0738140325525051,0.286,0.174,1.64136331733296e-08,2.25111667617999e-12
"TP53I13",6.60132937319847e-13,0.0220197176354265,0.25,0.197,1.65000227683096e-08,2.25879741720124e-12
"CCNA2",6.8296506127712e-13,0.0904517435681768,0.251,0.142,1.70707117066216e-08,2.33262699237663e-12
"HLA-DRB5",7.23609129913161e-13,-0.198738122110773,0.184,0.279,1.80866102021795e-08,2.46690965757551e-12
"TAP2",7.56124968117117e-13,-0.145739844287154,0.287,0.358,1.88993435780873e-08,2.57304064242052e-12
"TNNT1",7.87613438458527e-13,0.0885503013293171,0.355,0.241,1.96863978942709e-08,2.67529390979149e-12
"FAM98C",8.7721792020506e-13,0.135792233900302,0.369,0.216,2.19260619155255e-08,2.97421696303102e-12
"BLVRB",8.98085784274936e-13,0.113454814940389,0.744,0.623,2.2447654177952e-08,3.03942329177201e-12
"SNAI2",9.27472044608259e-13,0.109328161643333,0.308,0.173,2.31821637549834e-08,3.13316919796754e-12
"INTS6",9.40221464777621e-13,-0.0534898451070711,0.437,0.406,2.35008355121166e-08,3.17047455817935e-12
"MT1F",1.00140647564873e-12,0.0624677224851741,0.286,0.206,2.50301548588401e-08,3.37067614448433e-12
"UGDH",1.03497828353859e-12,0.103891591332449,0.378,0.233,2.58692821970471e-08,3.47737730707904e-12
"HYI",1.05251449036995e-12,-0.0469910542848161,0.294,0.284,2.6307599686797e-08,3.52991321860537e-12
"RGS16",1.11685902047587e-12,0.00222131019153859,0.319,0.287,2.79158912167944e-08,3.73678341394135e-12
"RP11-12G12.7",1.11821936391356e-12,0.0597081378300376,0.384,0.283,2.79498930010194e-08,3.73678341394135e-12
"POLR2A",1.21934530665547e-12,0.033281362171883,0.429,0.353,3.04775359398536e-08,4.06740319527086e-12
"HIVEP3",1.23453016570982e-12,0.0237575865926042,0.253,0.178,3.08570814919169e-08,4.11067571306244e-12
"THOC7",1.26094588693369e-12,0.0246787829419511,0.549,0.492,3.15173424439076e-08,4.19112246497817e-12
"LPCAT3",1.40573128310631e-12,0.0551190274818985,0.322,0.226,3.51362534212421e-08,4.66401557859199e-12
"MAOA",1.41063688398947e-12,0.143563696793312,0.365,0.188,3.52588689153169e-08,4.67194889563715e-12
"CDCA3",1.52745777316768e-12,0.0635931244078117,0.229,0.138,3.81788070403262e-08,5.04985149919138e-12
"TACSTD2",1.63438019937793e-12,0.0667748575016882,0.903,0.731,4.08513330834513e-08,5.393744956384e-12
"SEMA4A",1.68269256801208e-12,0.0279125816173631,0.244,0.181,4.20589007374619e-08,5.54333828256462e-12
"ATXN2L",1.70050105312528e-12,0.013112683406521,0.316,0.254,4.25040238228663e-08,5.59209018886154e-12
"THAP4",1.8025758709416e-12,0.0844575140902143,0.396,0.278,4.50553838941852e-08,5.91728969648319e-12
"ZNF703",1.87241250459625e-12,0.11400156891471,0.365,0.223,4.68009505523833e-08,6.13570094098736e-12
"MUC1",2.02041795007036e-12,0.000562372664681565,0.293,0.201,5.05003466620087e-08,6.60904322399777e-12
"TACC1",2.04825920797519e-12,0.0253434513677501,0.385,0.316,5.11962389033399e-08,6.6883402608399e-12
"MECOM",2.05972626250123e-12,0.0763840858019676,0.309,0.183,5.14828579312182e-08,6.7139849047847e-12
"GTSE1",2.15159169028023e-12,0.0513483534786294,0.239,0.156,5.37790342985544e-08,7.00115124437946e-12
"DBP",2.29392978619595e-12,0.0079441688046174,0.31,0.248,5.73367750059678e-08,7.45126143837775e-12
"TPX2",2.45735743149224e-12,0.029686933660552,0.301,0.217,6.14216490001484e-08,7.96818517925406e-12
"SERPINB13",2.55310184465273e-12,0.0270098232674994,0.183,0.122,6.38147806070949e-08,8.26422165046126e-12
"MT-ND4L",2.55762792864075e-12,-0.0963252004079475,0.752,0.757,6.39279100763755e-08,8.26447424593828e-12
"NDUFA4L2",2.59824771372896e-12,0.0997175082244199,0.418,0.318,6.49432016046555e-08,8.381153215466e-12
"SLC20A1",2.82792012644492e-12,0.00523308810902429,0.344,0.293,7.06838635604909e-08,9.10619687163721e-12
"SLC12A7",2.966288663441e-12,0.04684085993827,0.296,0.208,7.41423851427078e-08,9.53523241638992e-12
"MED13L",2.97845299905004e-12,0.0203923450913088,0.332,0.273,7.44464327112558e-08,9.55779908848873e-12
"RP11-467L13.7",3.07010421038791e-12,0.0782068553896522,0.342,0.229,7.67372547386457e-08,9.83492003948402e-12
"IGSF9",3.08999099427139e-12,-0.014110131282754,0.36,0.307,7.72343249018134e-08,9.88158910044104e-12
"TSPAN4",3.45421759644252e-12,-0.0479985267465591,0.305,0.292,8.63381688230809e-08,1.10273819487804e-11
"HSP90B1",3.59803300153972e-12,0.0250769371605464,0.807,0.764,8.99328348734853e-08,1.146680157266e-11
"HES1",3.61290299539158e-12,0.0511259306438367,0.816,0.74,9.03045103698125e-08,1.14944756257492e-11
"ALOX5AP",3.91520925588335e-12,-0.311968258040263,0.096,0.238,9.78606553508044e-08,1.24349723033013e-11
"CKB",4.03927339607392e-12,0.0697830203210157,0.726,0.65,1.00961638534868e-07,1.28071159895995e-11
"RNF187",4.2653957201883e-12,0.0927523956934504,0.539,0.41,1.06613566026107e-07,1.35010310870696e-11
"ZNF567",4.42588324268395e-12,0.128316888883301,0.269,0.142,1.10624951650885e-07,1.39677576489244e-11
"C8orf4",4.42788442153741e-12,-0.21437241920255,0.254,0.322,1.10674971116327e-07,1.39677576489244e-11
"PLPP1",4.63450705256877e-12,0.0872689179990334,0.32,0.197,1.15839503778956e-07,1.4594769667242e-11
"C7orf50",4.71059289451288e-12,-0.0212838269312431,0.348,0.344,1.17741269398349e-07,1.48092751235278e-11
"ZFAND6",4.7654668808453e-12,-0.211612719888046,0.418,0.498,1.19112844686728e-07,1.49564822037341e-11
"WBP5",4.9809564122984e-12,0.13148352401368,0.63,0.514,1.24499005525399e-07,1.56064367859198e-11
"SERTAD1",5.01142065980817e-12,0.343055376146076,0.683,0.516,1.25260459391905e-07,1.56754538483562e-11
"RDH10",5.15939080633894e-12,-0.027225761031322,0.333,0.271,1.28958973204442e-07,1.61024775241817e-11
"CREG1",5.16527266114764e-12,0.0246266692832213,0.343,0.269,1.29105990165385e-07,1.61024775241817e-11
"PLAUR",5.29367706698884e-12,-0.0348684394654148,0.195,0.173,1.32315458289386e-07,1.64751289622534e-11
"TJP2",5.42005939288395e-12,-0.0748510472232445,0.255,0.265,1.35474384525134e-07,1.6840251424713e-11
"SAMD1",5.67728951213056e-12,0.0616571667868905,0.327,0.23,1.41903851355703e-07,1.76100232279442e-11
"CFLAR",6.20368572781175e-12,-0.0355486495485096,0.444,0.41,1.55061124766655e-07,1.92107468037904e-11
"FTL",6.21408429334362e-12,-0.124361573120788,0.995,0.987,1.55321036912124e-07,1.92109294792553e-11
"FERMT1",6.22446557881037e-12,-0.0247763519553074,0.456,0.413,1.55580517142365e-07,1.92110582149994e-11
"CCNB1",6.33761892538251e-12,0.114912064866463,0.355,0.236,1.58408785039936e-07,1.95278540022566e-11
"CYP4X1",6.43982497804946e-12,0.147838265535241,0.335,0.162,1.60963425326346e-07,1.9809925180821e-11
"AP2B1",7.11146217517293e-12,0.00623462026264182,0.351,0.312,1.77750997068447e-07,2.18398292916881e-11
"RPP21",7.26065509320406e-12,0.0649027648475812,0.395,0.292,1.81480074054635e-07,2.22612164408798e-11
"GIPC1",7.3356535388937e-12,-0.0520390861153578,0.464,0.435,1.83354660204648e-07,2.24541091849498e-11
"CCDC109B",7.71631636889172e-12,0.00185611613211628,0.267,0.233,1.92869327640449e-07,2.35804536404619e-11
"GEM",7.97188529268027e-12,0.0463295168716616,0.302,0.235,1.99257272890543e-07,2.43214497106731e-11
"ETS2",8.77815263301203e-12,0.0848278377100191,0.58,0.453,2.19409925062136e-07,2.67373894953055e-11
"PRRG4",8.99579109773411e-12,0.149004246049474,0.628,0.451,2.24849798487864e-07,2.73554498520294e-11
"PSMD6",9.0437858552471e-12,0.0195960435600345,0.396,0.344,2.26049427451901e-07,2.74564609788384e-11
"HEXIM1",9.68317676834082e-12,0.0149970483258419,0.414,0.336,2.42031003324679e-07,2.93496613957214e-11
"CCNB2",9.87801493226782e-12,0.0575408266744252,0.354,0.261,2.46900983232034e-07,2.98914523520417e-11
"ASPM",1.03860595812769e-11,0.075136309025968,0.283,0.185,2.59599559234015e-07,3.13777214666869e-11
"DCN",1.04085652457744e-11,0.138971959353735,0.283,0.169,2.60162088318132e-07,3.13946659523521e-11
"CALML5",1.17902095830252e-11,-0.202234718101004,0.598,0.708,2.94696288527716e-07,3.55043912565006e-11
"LRP10",1.34723744859013e-11,-0.0394021127462142,0.449,0.405,3.36742000275102e-07,4.0504323292564e-11
"MRPS33",1.44477725493194e-11,0.0350440767204565,0.556,0.465,3.61122074870238e-07,4.33666581528843e-11
"WDR66",1.46896959862947e-11,-0.0140703262335439,0.339,0.334,3.67168951177436e-07,4.40217018427992e-11
"KMT5A",1.49686712894605e-11,0.0472610758117398,0.355,0.254,3.74141938880065e-07,4.47854931655677e-11
"GCHFR",1.53974129597197e-11,0.106351495489866,0.554,0.418,3.84858336928193e-07,4.59942014134392e-11
"HCAR2",1.74917633087935e-11,0.142762692713619,0.451,0.287,4.37206623903294e-07,5.21664465934805e-11
"POP5",1.78806736688393e-11,0.0480616902732132,0.405,0.317,4.46927438352638e-07,5.3240852045999e-11
"RAB32",1.89645682920041e-11,0.0651459886632607,0.332,0.229,4.74019384458643e-07,5.63778686184699e-11
"DUSP10",1.96488143800977e-11,-0.0946887468671067,0.163,0.213,4.91122115430541e-07,5.83186854923665e-11
"MT1E",2.0575737312323e-11,-0.0992459570655445,0.392,0.425,5.14290554121514e-07,6.09724400738376e-11
"AREG",2.11348671722904e-11,0.0914709586025703,0.363,0.256,5.28266004971398e-07,6.25295910925407e-11
"DUSP2",2.20389159370531e-11,-0.0184557270471991,0.396,0.352,5.50862703846642e-07,6.51006451685925e-11
"WNT7B",2.27443848244613e-11,0.125444922219115,0.334,0.184,5.6849589868741e-07,6.70778841330938e-11
"CDC20",2.81751810780507e-11,0.0675147692598063,0.338,0.241,7.04238651045876e-07,8.2962736042818e-11
"TEX264",3.00231497604929e-11,0.0380330416801447,0.353,0.28,7.50428628263519e-07,8.82642598971452e-11
"DUSP6",3.01287350868022e-11,0.039217193478214,0.238,0.182,7.53067733494621e-07,8.84347390067591e-11
"NUP210",3.10388175557328e-11,0.0341309448933154,0.248,0.178,7.75815244805541e-07,9.09623391459803e-11
"PRRC2B",3.23964383442968e-11,-0.0250291510329843,0.383,0.332,8.09748976415699e-07,9.47914684152811e-11
"PER3",3.57668262778317e-11,0.0378347090992819,0.277,0.197,8.93991822814404e-07,1.04488621421716e-10
"ETFB",3.64548931722771e-11,-0.0230650144377406,0.656,0.644,9.11190054841066e-07,1.06331540838447e-10
"ITM2B",3.91385645144673e-11,0.0173668198043542,0.923,0.877,9.78268420039109e-07,1.13980333648715e-10
"NFIX",3.92030444119884e-11,-0.0314023901461911,0.259,0.223,9.79880095077649e-07,1.13989446819209e-10
"OCIAD2",3.96518724519305e-11,-0.0226202414318343,0.687,0.659,9.91098551936004e-07,1.15114342212011e-10
"TCEAL8",4.52536881643645e-11,0.058699894616256,0.321,0.224,1.13111593566829e-06,1.31172156956925e-10
"ITGA6",4.62271674897145e-11,0.0572972316187152,0.496,0.397,1.15544805140541e-06,1.33785166971791e-10
"MRPL36",4.66458355031192e-11,0.191805174050239,0.634,0.454,1.16591265840046e-06,1.34786877705747e-10
"BTNL9",5.27370058324599e-11,0.00996396980385073,0.246,0.203,1.31816146078233e-06,1.52151175212283e-10
"SH3GLB1",5.5040560587351e-11,-0.0804182588520441,0.502,0.506,1.37573881188084e-06,1.58550948172555e-10
"NUCB2",5.61451873956022e-11,0.102500663081216,0.502,0.359,1.40334895895308e-06,1.6148259780345e-10
"TAF15",5.65018042673287e-11,-0.0481794554894697,0.403,0.395,1.41226259766188e-06,1.62257113336471e-10
"TMEM159",6.17687212338023e-11,-0.0360161411551734,0.283,0.251,1.54390918723889e-06,1.77108463043834e-10
"GPSM2",6.18845180284672e-11,0.0644252281075007,0.278,0.178,1.54680352812154e-06,1.77167079348062e-10
"ODC1",7.14374308468554e-11,-0.0842909023423696,0.5,0.458,1.78557858401715e-06,2.03924196511699e-10
"RHOD",7.14502970554983e-11,-0.037735355632488,0.219,0.216,1.78590017490218e-06,2.03924196511699e-10
"CITED2",7.53489980261826e-11,0.0207831439442721,0.464,0.402,1.88334820566443e-06,2.14721531185042e-10
"TOMM40",7.73985051954527e-11,-0.0833814707734912,0.462,0.486,1.93457563736034e-06,2.20224230709267e-10
"AFMID",7.85723511920478e-11,0.0901946056924712,0.386,0.261,1.96391591804523e-06,2.23222367759671e-10
"SSPN",8.23826718240768e-11,0.0476718562817167,0.274,0.2,2.0591548822428e-06,2.33690082823106e-10
"IGLC2",9.1699476292582e-11,0.199994715632141,0.687,0.489,2.29202840993309e-06,2.59721992304295e-10
"IFITM2",9.72195041303734e-11,0.0449917275540097,0.392,0.329,2.43000150573868e-06,2.74937349580264e-10
"UQCRHL",1.08653243815339e-10,0.0486900707294077,0.225,0.184,2.71578782916441e-06,3.0680505624453e-10
"HGSNAT",1.10746521406256e-10,0.084798320056074,0.34,0.228,2.76810930254938e-06,3.12241330459521e-10
"MTPN",1.14599788732932e-10,0.0186192051943772,0.471,0.411,2.86442171937964e-06,3.22615768887558e-10
"FKBP4",1.22523220488161e-10,0.0923459448370054,0.608,0.482,3.06246789610159e-06,3.44399612204242e-10
"MLXIP",1.23811832457533e-10,-0.00436855455212024,0.241,0.207,3.09467675227603e-06,3.47496049404978e-10
"SMARCC1",1.37973201074756e-10,-0.0303375031869874,0.367,0.346,3.44864016086352e-06,3.86657930010401e-10
"RNF168",1.39960433760298e-10,0.0671778933930531,0.448,0.338,3.49831104183866e-06,3.91636273985895e-10
"CHCHD6",1.44719989270177e-10,-0.139174453066222,0.475,0.436,3.61727613180808e-06,4.04345473780435e-10
"NRP2",1.45860503441758e-10,0.014787821866856,0.338,0.288,3.64578328352673e-06,4.06920143235414e-10
"MSH6",1.51201716932613e-10,-0.0136458612886248,0.336,0.287,3.77928691473066e-06,4.21188590795794e-10
"RAB1B",1.5381396273571e-10,0.0775855259873953,0.438,0.336,3.84457999857908e-06,4.27823866411602e-10
"GABARAP",1.58113160008136e-10,-0.0386297786805981,0.241,0.223,3.95203843440336e-06,4.3898572379954e-10
"TNS4",1.58299480595098e-10,0.080370257204442,0.302,0.185,3.95669551747447e-06,4.3898572379954e-10
"CBWD5",1.6050500166446e-10,-0.0436184075235694,0.21,0.213,4.01182251660318e-06,4.44438588811575e-10
"ARF3",1.70672475752754e-10,-0.0272595837226029,0.49,0.466,4.2659585314401e-06,4.71889077304491e-10
"GOPC",1.71733393416481e-10,0.0100264515760988,0.336,0.282,4.29247616844493e-06,4.74116857307312e-10
"PYDC1",1.72748035957573e-10,0.16148044631334,0.206,0.083,4.31783715875954e-06,4.76210461141203e-10
"ABCC5",1.77319691525433e-10,0.151666452641811,0.487,0.321,4.4321056896782e-06,4.8808886941371e-10
"MT-ATP6",1.80834514976028e-10,0.00868833555171022,0.99,0.975,4.51995870182582e-06,4.97027409505118e-10
"MRPL13",1.90953233322024e-10,0.113826867728481,0.736,0.594,4.77287606688398e-06,5.24063674316573e-10
"EIF3B",2.015313926032e-10,-0.0113278242823531,0.358,0.308,5.03727715811698e-06,5.52279244036498e-10
"MAGEF1",2.04802001147874e-10,0.0657702207009331,0.378,0.276,5.1190260186911e-06,5.60415490622606e-10
"TOMM5",2.08896882875825e-10,-0.0802904678120808,0.451,0.464,5.22137758748124e-06,5.70780012328357e-10
"SOX15",2.36633932203212e-10,0.0798554476608556,0.288,0.183,5.9146651354193e-06,6.45617982428148e-10
"LINC00116",2.52008134880968e-10,0.0402428774232324,0.573,0.5,6.2989433313498e-06,6.86555886523224e-10
"UCP2",2.56864376362409e-10,0.0576542575641392,0.267,0.19,6.42032508717842e-06,6.97901448358909e-10
"MTHFD2",2.56923891645583e-10,-0.0015357853594854,0.475,0.412,6.42181267168136e-06,6.97901448358909e-10
"SNHG19",2.61875031854545e-10,0.0940574310352656,0.268,0.142,6.54556642120435e-06,7.10312130198167e-10
"LBH",2.72255438131e-10,0.0768823451718973,0.364,0.26,6.80502467608434e-06,7.37391551089501e-10
"CDKN2A",2.95321981965238e-10,-0.143068285294274,0.921,0.937,7.38157293922113e-06,7.98701954135972e-10
"SGOL2",3.04496476654167e-10,0.0535038384066617,0.249,0.166,7.6108894339709e-06,8.22317519801515e-10
"SLC3A2",3.21342200036935e-10,0.0168423883437639,0.573,0.517,8.03194828992319e-06,8.66551244802068e-10
"IGFBP7",3.29053581971772e-10,0.0102559364009795,0.594,0.562,8.22469428138443e-06,8.86060225077611e-10
"MT-CO2",3.36186342412498e-10,-0.0151840865214012,0.994,0.984,8.40297762860038e-06,9.03956909120724e-10
"TRIP10",3.84836920114275e-10,-0.129701757423891,0.25,0.306,9.61899881825629e-06,1.03327600805249e-09
"MRPL17",3.89454357106304e-10,0.0921736882668365,0.512,0.382,9.73441165587206e-06,1.04416478427635e-09
"IL1R2",4.1968426914332e-10,0.0749785610179994,0.397,0.322,1.04900083072373e-05,1.12359275514163e-09
"BIK",4.53037247603275e-10,-0.0344602105289186,0.198,0.186,1.13236660038439e-05,1.21114130366458e-09
"B4GALT4",4.60382243176591e-10,-0.0190548390520596,0.233,0.21,1.15072541681989e-05,1.22900891928463e-09
"SUZ12",4.6449775238057e-10,-0.0604960129715024,0.403,0.376,1.16101213207523e-05,1.23821639013357e-09
"DRAM1",4.69527369917677e-10,0.0336038164845345,0.252,0.178,1.17358366110923e-05,1.24983073539691e-09
"FXYD5",6.10360077619793e-10,-0.10660558391243,0.304,0.326,1.52559501401067e-05,1.62238773135562e-09
"CTSV",6.24105283521159e-10,0.129080414510997,0.459,0.283,1.55995115616114e-05,1.65655373826045e-09
"DCAF7",6.53298411961004e-10,0.0488339289053124,0.387,0.294,1.63291938069653e-05,1.7315669749266e-09
"SMC6",6.66907966770205e-10,-0.0663231150031612,0.406,0.393,1.66693646294213e-05,1.76512108583909e-09
"DHRS4",6.97323732052456e-10,0.0730804974364404,0.336,0.223,1.74296066826511e-05,1.84299785797079e-09
"KCNQ1OT1",7.19040386212764e-10,-0.0617587845442847,0.411,0.369,1.7972414453388e-05,1.89769465565812e-09
"SLC25A25",7.2641834758376e-10,0.00906313866441227,0.26,0.219,1.81568265978561e-05,1.91444721958954e-09
"ATF5",7.31475064976104e-10,-0.207629842463996,0.35,0.397,1.82832192490777e-05,1.92504344295411e-09
"LAMB3",7.47896061887894e-10,0.132427974174234,0.643,0.494,1.86936620668879e-05,1.96547508201939e-09
"ITGA3",7.54968045791024e-10,0.01750683900848,0.327,0.264,1.88704263045467e-05,1.97915641800833e-09
"TIMP1",7.55232454449895e-10,-0.125222392080021,0.434,0.492,1.88770351989751e-05,1.97915641800833e-09
"TRIM16",7.64751198899507e-10,-0.125164416568158,0.328,0.366,1.91149562164932e-05,2.00127848951449e-09
"PLPP5",9.39025243478758e-10,0.0956448406690691,0.376,0.244,2.34709359607516e-05,2.45388031277571e-09
"ICAM1",9.43099934778366e-10,-0.194068482020666,0.45,0.516,2.35727828697853e-05,2.46106696463231e-09
"DPM3",9.88589033527976e-10,0.0412962245306194,0.363,0.282,2.47097828930318e-05,2.57407210562266e-09
"KIFC1",9.89175179448103e-10,0.0556248569583896,0.251,0.155,2.47244336103053e-05,2.57407210562266e-09
"RP11-382A20.3",1.0570712740248e-09,-0.108429664418152,0.294,0.315,2.64214964942498e-05,2.7469068911022e-09
"SDHAF3",1.1190903168389e-09,0.016698336247315,0.314,0.256,2.79716624693883e-05,2.90400811269089e-09
"PPP1R14B",1.15443880827559e-09,-0.0106282512326576,0.642,0.584,2.88551980128485e-05,2.99155830652169e-09
"VIM",1.16847145507787e-09,-0.486020927354545,0.29,0.409,2.92059440196712e-05,3.02370468458868e-09
"ADRB2",1.29563328239821e-09,0.122434634691512,0.476,0.394,3.23843538935434e-05,3.34810380903461e-09
"ZFP36",1.36324156306681e-09,0.193865833636371,0.817,0.727,3.4074222868855e-05,3.51792058913631e-09
"DERA",1.38420349362229e-09,0.0570919040680459,0.425,0.32,3.45981663230891e-05,3.56705976581167e-09
"NEURL1B",1.6106190922406e-09,0.0699547885358106,0.267,0.168,4.02574242105538e-05,4.14477877199867e-09
"PLK1",1.67808552122679e-09,0.0688415216858358,0.211,0.129,4.19437476030635e-05,4.31242447916925e-09
"NXF1",1.77169975946156e-09,0.0429015578901469,0.336,0.251,4.42836354877417e-05,4.54671015618726e-09
"ABHD17A",1.87530220254139e-09,0.0145895106449611,0.28,0.229,4.68731785525221e-05,4.80594688596126e-09
"TPT1",1.91306950267407e-09,-0.00028916965806669,0.986,0.976,4.78171722193385e-05,4.89598228094825e-09
"SLC1A4",2.06139242634737e-09,0.00253587004317057,0.308,0.258,5.15245036965524e-05,5.26831792043109e-09
"DSC2",2.25198808549494e-09,-0.200088714077041,0.367,0.441,5.62884421969461e-05,5.74751904237583e-09
"RPS4Y1",2.28707276014394e-09,-0.107654426489447,0.616,0.71,5.71653836397977e-05,5.82905512804861e-09
"PPA1",2.33301683935872e-09,0.0532049232341264,0.748,0.651,5.83137558997712e-05,5.93800724318973e-09
"HSPA1B",2.42267631754209e-09,0.154209889122739,0.742,0.623,6.05547945569646e-05,6.15777373186486e-09
"MARS",2.59576512296828e-09,-0.00195833721814012,0.28,0.236,6.48811492485922e-05,6.58870436950146e-09
"APRT",2.75866635201797e-09,0.0871882382689857,0.702,0.615,6.89528654686892e-05,6.9926358554562e-09
"HIST1H1C",2.78299482560827e-09,-0.0457353277774302,0.365,0.34,6.95609556660787e-05,7.04469262395118e-09
"C12orf45",2.89959552059961e-09,0.00769675718890156,0.287,0.224,7.24753900373872e-05,7.32986187384227e-09
"CEP70",3.43868943634777e-09,0.0782182366576877,0.273,0.166,8.59500424615125e-05,8.68082197382358e-09
"TSPAN13",3.97360508422167e-09,0.013920460472387,0.307,0.255,9.93202590801205e-05,1.00175824239944e-08
"NT5DC2",4.19616918191011e-09,-0.0253238321056302,0.239,0.212,0.000104883248701843,1.05643392140772e-08
"LYN",4.24136330231078e-09,-0.00954996900751387,0.305,0.257,0.000106012875741258,1.06636711985026e-08
"C4orf3",4.34034519458052e-09,-0.031559194319934,0.696,0.653,0.00010848692813854,1.08977856372035e-08
"PLAU",4.50044102523404e-09,-0.0724472579955716,0.346,0.336,0.000112488523425725,1.12845066462683e-08
