p_val,avg_diff,pct.1,pct.2,p_val_adj,fdr
0.017491451572189936,1.1443186066384632,0.905,0.759,1,0.10738217620580812
0.017493937357933604,1.5613164392356884,0.6,0.31,1,0.10738217620580812
0.017497738966970343,1.6209826518021844,0.81,0.552,1,0.10738217620580812
0.017506524927792276,1.214784623105746,0.771,0.517,1,0.10738217620580812
0.017549739017680584,1.7143542353519674,0.8,0.586,1,0.10738217620580812
0.017713323858437026,1.4485060619913508,0.8,0.586,1,0.10809788954661964
0.01776574301810075,1.3703522580138405,0.695,0.414,1,0.10813322325190457
0.017859708163862544,1.3806974263452858,0.838,0.655,1,0.10842058437695612
0.018170084078587886,1.813616923115096,0.533,0.241,1,0.10994774968063419
0.018277518191126066,2.0204967908580684,0.8,0.517,1,0.10994774968063419
0.018286060591278883,1.6130973623717102,0.886,0.724,1,0.10994774968063419
0.018300919093024923,1.4506920828172989,0.914,0.759,1,0.10994774968063419
0.018399845451600793,1.7272592867465342,0.533,0.241,1,0.11025643824873964
0.018536847164524785,1.447857567262873,0.867,0.621,1,0.11079110457353859
0.01889939619079536,1.5898010612749665,0.552,0.276,1,0.11188043237346455
0.01898562255942354,1.565627020644519,0.857,0.655,1,0.11188043237346455
0.01899684487947825,1.5342089659642753,0.895,0.724,1,0.11188043237346455
0.01900765110846005,1.025025600751035,0.99,0.931,1,0.11188043237346455
0.01903489826123387,1.8350706236687948,0.895,0.724,1,0.11188043237346455
0.019055791282723947,1.5819581337123036,0.59,0.345,1,0.11188043237346455
0.019105420538121785,0.9829459653589034,0.857,0.655,1,0.11188043237346455
0.01913903827856926,1.2681448267194053,0.895,0.759,1,0.11188043237346455
0.019224130376074334,1.7349016003033415,0.714,0.414,1,0.11188043237346455
0.019253694160050842,1.774511743523361,0.552,0.31,1,0.11188043237346455
0.01926180371926998,1.5457984702524037,0.943,0.828,1,0.11188043237346455
0.019298047843633384,1.859635775415823,0.781,0.552,1,0.11188043237346455
0.019353187875630635,1.6137945850683204,0.8,0.586,1,0.11192030594410834
0.019489605410954805,1.2259967179388083,0.876,0.69,1,0.11242884315423929
0.019608551706429816,1.8719591615371467,0.895,0.793,1,0.11262658619072455
0.01962101803408914,1.563398851778739,0.638,0.414,1,0.11262658619072455
0.019797472246167905,1.20022552814374,0.981,0.931,1,0.11284875670271202
0.01981041369539157,1.7238770525454647,0.829,0.621,1,0.11284875670271202
0.019907778798516407,0.41335546641857235,1,1,1,0.11284875670271202
0.019952185974525704,1.963718293576802,0.705,0.448,1,0.11284875670271202
0.02002738773010301,1.6623124375749487,0.781,0.552,1,0.11284875670271202
0.02003079980688181,1.8022489493569847,0.724,0.483,1,0.11284875670271202
0.020032319244020828,1.7799255329710482,0.79,0.586,1,0.11284875670271202
0.020089315962954973,1.4735880541811355,0.657,0.379,1,0.11284875670271202
0.02016508307653901,1.8519849858031892,0.724,0.448,1,0.11284875670271202
0.02016623718404825,1.6548518592364325,0.619,0.345,1,0.11284875670271202
0.02022406044364367,-1.1284003675846295,0.857,0.931,1,0.11284875670271202
0.02024367519979655,1.7288239441555682,0.543,0.276,1,0.11284875670271202
0.020355566531436685,-0.4112139765898135,1,1,1,0.11320038078273782
0.0205105672238522,1.3552038053130144,0.79,0.517,1,0.113789486584003
0.020728321588634354,0.907139588515764,0.905,0.759,1,0.1147230972888856
0.020792489345780072,1.481450273419715,0.895,0.69,1,0.11473518714804191
0.020829458296388808,1.4611816918691387,0.705,0.483,1,0.11473518714804191
0.021238773834122156,0.814816823368627,0.952,0.828,1,0.11657860715983506
0.02126466184933602,1.4332925663975242,0.61,0.31,1,0.11657860715983506
0.021473980527600543,1.4043693443639196,0.81,0.517,1,0.11743002747112878
0.021562558742348067,1.2345161843978758,0.857,0.69,1,0.11743002747112878
0.021571880854980966,0.9010632031888761,0.99,0.966,1,0.11743002747112878
0.02165864851913579,1.6892284349732347,0.667,0.345,1,0.11759467440266284
0.02170354490915899,1.8816190577383152,0.695,0.379,1,0.11759467440266284
0.021968089607310292,1.2408074794122204,0.714,0.586,1,0.11875058228287312
0.022060227323323325,1.7313424356197018,0.657,0.414,1,0.11879805191618611
0.022079327458333856,1.6696229639508946,0.695,0.414,1,0.11879805191618611
0.0221935381589085,1.065608334042773,0.981,0.862,1,0.1189075059732568
0.02220222082208719,1.5989877362164742,0.543,0.241,1,0.1189075059732568
0.02228023483618957,1.3973584541805684,0.943,0.828,1,0.11905037922839541
0.022495025641989477,1.7409218267550508,0.648,0.379,1,0.11992175738798527
0.022681851997076573,1.6105139059072577,0.867,0.69,1,0.12043798791949933
0.0227630749467568,1.58787607707379,0.619,0.345,1,0.12043798791949933
0.02278986035638517,1.6658041518201934,0.838,0.621,1,0.12043798791949933
0.02284467798820108,0.7131061580106088,0.867,0.793,1,0.12043798791949933
0.022851537164544935,1.6489117560606,0.829,0.69,1,0.12043798791949933
0.022928085311205923,1.778888999870483,0.495,0.241,1,0.12056741459566107
0.023052233634939745,1.745379268612381,0.81,0.586,1,0.12094599502132414
0.023231054148374522,1.6831756090555587,0.571,0.31,1,0.12160906223494473
0.02336149634657315,2.002462771736284,0.819,0.586,1,0.1220164640263584
0.023438955479658147,1.731648302843526,0.752,0.483,1,0.12214592754455561
0.023644567546582358,1.4402859719681107,0.81,0.655,1,0.12280109543361056
0.023670586312558826,1.8156985184575944,0.848,0.655,1,0.12280109543361056
0.02374202516224223,1.469740987051296,0.648,0.345,1,0.12289677756973154
0.02381091551377569,1.884330505603816,0.638,0.414,1,0.12297887099431141
0.024031862291538943,1.6025127755939454,0.819,0.517,1,0.12361344742986992
0.024070213966169998,1.3310545348920861,0.943,0.828,1,0.12361344742986992
0.024093694798749978,1.6200015174344506,0.524,0.241,1,0.12361344742986992
0.024222853286261777,1.4503587850217299,0.762,0.586,1,0.12398059615604515
0.024277490252156086,1.6070303500978147,0.486,0.207,1,0.12398059615604515
0.02432564521388553,0.7495749785951835,0.962,0.897,1,0.12398059615604515
0.02458053618320033,1.5469746070373898,0.543,0.276,1,0.12500496361588062
0.024639353380644838,1.5589593329075635,0.629,0.379,1,0.1250298916623969
0.024760475795566304,1.6279742477441368,0.657,0.448,1,0.12513996019691748
0.024814745555890506,0.7954040178696804,1,0.931,1,0.12513996019691748
0.02482293302741787,-1.2630980260184472,0.533,0.621,1,0.12513996019691748
0.02492899558225366,1.3770600339976875,0.705,0.483,1,0.12540204068383132
0.02498836807335067,1.382635060479731,0.733,0.517,1,0.12542862675779265
0.02516723146101117,1.7764734319246749,0.705,0.448,1,0.12605358479068013
0.025225170738368476,1.7127185498847046,0.714,0.517,1,0.12607148909973384
0.025397790722080843,1.5690860366694692,0.714,0.517,1,0.12666124018173222
0.02550941767470212,1.5177640963191665,0.81,0.586,1,0.1267251826563239
0.02551990526110533,1.7973013170540533,0.743,0.552,1,0.1267251826563239
0.02567190981111349,1.6631101345537012,0.524,0.276,1,0.1269836880984447
0.025681478964282262,1.8706577955068338,0.571,0.345,1,0.1269836880984447
0.02583789794169169,1.6177340031283083,0.562,0.414,1,0.1270530488581277
0.0258841892826917,1.8388039788669417,0.514,0.241,1,0.1270530488581277
0.025919485993783044,1.5109917662347225,0.562,0.31,1,0.1270530488581277
0.025942409120355774,2.001622511554811,0.676,0.448,1,0.1270530488581277
0.025969445950302948,1.6804558732351227,0.552,0.276,1,0.1270530488581277
0.02614831617722603,1.7298089562570045,0.59,0.345,1,0.12745203790362003
0.026160918517517524,1.7252276208590955,0.552,0.276,1,0.12745203790362003
0.02697712028964319,1.5292234213432674,0.61,0.345,1,0.13099720343185087
0.027030227420240686,1.6209971218797934,0.476,0.276,1,0.13099720343185087
0.02710700620060608,1.76914219661445,0.581,0.31,1,0.13099720343185087
0.02717686782689327,1.6361437366233131,0.648,0.414,1,0.13099720343185087
0.027250977553614643,1.6245030604876503,0.657,0.345,1,0.13099720343185087
0.027269172571717137,1.7097828371379298,0.6,0.31,1,0.13099720343185087
0.027329356810973825,1.7686219950639037,0.533,0.345,1,0.13099720343185087
0.02744251431844746,1.240560970226837,0.648,0.414,1,0.13099720343185087
0.027480079562669325,2.1529911704931406,0.61,0.345,1,0.13099720343185087
0.02755781841419264,1.6264594832902262,0.524,0.31,1,0.13099720343185087
0.027569771720145134,1.66827055425766,0.848,0.586,1,0.13099720343185087
0.027575456249507038,1.1959729367528356,0.876,0.828,1,0.13099720343185087
0.027660557432009448,1.6162525721794658,0.457,0.241,1,0.13099720343185087
0.027694497506786302,1.3309051453137077,0.686,0.345,1,0.13099720343185087
0.027751753580551815,1.6614524576090206,0.505,0.276,1,0.13099720343185087
0.027792420909215444,1.8038687728358438,0.752,0.448,1,0.13099720343185087
0.027894698796101167,1.678045029361988,0.571,0.345,1,0.1312125892660418
0.028136610004286522,1.7479519677327362,0.59,0.379,1,0.13189187762506113
0.028205906170608842,1.853334756750061,0.733,0.517,1,0.13189187762506113
0.028230946458909285,0.7558517186465288,0.962,0.828,1,0.13189187762506113
0.02831853234509054,1.7268791170078375,0.61,0.414,1,0.13189187762506113
0.02832348212905582,1.9840888926468416,0.686,0.414,1,0.13189187762506113
0.02843398824050468,1.0406793092635684,0.933,0.759,1,0.13214111969885842
0.02862564225494214,1.0735402536175407,0.971,0.931,1,0.13260858944978712
0.028648944939345986,1.7520718292393527,0.695,0.448,1,0.13260858944978712
0.02881004525537272,1.2038692253853416,0.962,0.897,1,0.13308863535300663
0.029141645857373652,1.6986744839270944,0.552,0.276,1,0.13435283646769283
0.029261764676500955,1.1690460018040878,0.676,0.414,1,0.13463895294604308
0.02934173201947578,1.7329028411223173,0.571,0.31,1,0.1347395575310185
0.029547113209020044,0.9489590238120957,0.971,0.966,1,0.13501871805462123
0.029610706165681993,1.5246913915296414,0.867,0.759,1,0.13501871805462123
0.029664641695732068,1.8530029827799828,0.657,0.414,1,0.13501871805462123
0.02966830022545652,1.358597558902824,0.638,0.379,1,0.13501871805462123
0.029693637864535074,-0.6771916563488611,0.962,1,1,0.13501871805462123
0.030101804892547823,0.8344798578631489,0.905,0.621,1,0.1365118310027229
0.03026349971125359,1.8765709295684423,0.59,0.345,1,0.1365118310027229
0.030284385189449096,1.4452885236360595,0.59,0.345,1,0.1365118310027229
0.03035962743216694,1.708928185591724,0.638,0.379,1,0.1365118310027229
0.030366821282300564,1.6756512874984337,0.467,0.207,1,0.1365118310027229
0.030433366519969446,1.5769723672660967,0.524,0.276,1,0.1365118310027229
0.030599554428668907,0.9470067683590626,0.819,0.586,1,0.1365118310027229
0.030607922272324194,1.2749609650121263,0.686,0.517,1,0.1365118310027229
0.030652759679386885,1.679366263580957,0.829,0.621,1,0.1365118310027229
0.030755260638387412,1.125034760861654,0.81,0.655,1,0.1365118310027229
0.03077140626926529,1.5524467952413357,0.79,0.69,1,0.1365118310027229
0.030781543421765388,1.206458049468016,0.819,0.655,1,0.1365118310027229
0.030787273658656356,1.4042238280980168,0.676,0.414,1,0.1365118310027229
0.03088797872206858,1.8131430595619102,0.79,0.586,1,0.13658721409965358
0.030963021286606683,1.6073719269885167,0.438,0.241,1,0.13658721409965358
0.030980972236488907,0.7477705446620604,0.924,0.793,1,0.13658721409965358
0.031260467385419564,0.9963218631612785,0.971,0.862,1,0.13755792005083106
0.03159996179648833,1.4435770802330543,0.81,0.552,1,0.13878846857207658
0.031694389426752734,1.1593015224602623,0.733,0.448,1,0.13894005497285367
0.031968592304131786,1.5346135863708215,0.695,0.414,1,0.13987767085524833
0.032136912559734214,1.354165745100067,0.962,0.897,1,0.1403493412919466
0.032615836768382735,1.2220893607724808,0.924,0.793,1,0.1421308509374666
0.03266821922942252,1.2053039272907355,0.676,0.448,1,0.1421308509374666
0.03281162988913314,1.2684340132546774,0.61,0.379,1,0.1421308509374666
0.032816525666525764,1.6320939022382275,0.905,0.793,1,0.1421308509374666
0.03285128766816822,1.4549961263118902,0.562,0.276,1,0.1421308509374666
0.03294352383550186,1.5960210504844063,0.733,0.483,1,0.14221400207167764
0.03299315787605113,1.54940035407762,0.657,0.414,1,0.14221400207167764
0.03326468758086711,1.7551039175802425,0.638,0.345,1,0.14272628216464184
0.03329735846544009,1.2998430904455835,0.876,0.759,1,0.14272628216464184
0.03342031745310946,1.0849478357195794,0.943,0.793,1,0.14272628216464184
0.03342665447752325,1.5504854720151569,0.771,0.655,1,0.14272628216464184
0.03347299357521868,1.6919196552590168,0.543,0.345,1,0.14272628216464184
0.03348128395755289,1.376559154056646,0.829,0.552,1,0.14272628216464184
0.033872251857859165,1.2594809966726972,0.705,0.448,1,0.14412798542821176
0.03407305660818578,1.5055995470934471,0.771,0.586,1,0.1447168832864154
0.03422466786199273,1.3836831999110828,0.819,0.621,1,0.1450399563006736
0.03427421132072839,1.5928406774530384,0.743,0.552,1,0.1450399563006736
0.034396375494863865,1.6529065598315045,0.771,0.655,1,0.14529179375699325
0.03452549471600892,1.5373332097056105,0.476,0.241,1,0.14542098152501662
0.03455237637787156,0.862992674681605,0.99,0.931,1,0.14542098152501662
0.034711951130566576,1.4588350085281032,0.533,0.31,1,0.14582792513004328
0.034808830761437995,1.4855556708752715,0.914,0.793,1,0.14597048559814593
0.035133898309669155,1.2766849379626928,0.629,0.31,1,0.14706770790635879
0.03521795038570411,1.1377583759957188,0.924,0.793,1,0.14715392242242856
0.03529900722153125,0.6551221976667314,0.99,0.966,1,0.14718790012924804
0.03541575684875356,0.9171632502701854,0.99,0.931,1,0.14718790012924804
0.03545039600935501,1.5290105541621046,0.648,0.379,1,0.14718790012924804
0.035479963851767854,1.3576100902554193,0.581,0.31,1,0.14718790012924804
0.03555052280826907,1.2888787829030321,0.714,0.517,1,0.14721725427209995
0.03566230986967786,0.7736967185120243,0.905,0.724,1,0.1474169279639625
0.035778313602191164,1.6383456029918095,0.79,0.621,1,0.14763329046882795
0.03603743499164295,1.5231249529199271,0.6,0.31,1,0.1484383867595382
0.036150573476136205,1.3293232471380172,0.857,0.759,1,0.148640389877943
0.03628112467126566,1.5192238715442299,0.695,0.483,1,0.14891314710206205
0.03657770147141958,1.1963221681983693,0.971,0.862,1,0.14926149233889627
0.03658496941850413,1.5628040066467896,0.743,0.552,1,0.14926149233889627
0.03660033388593528,1.6743443884548475,0.657,0.414,1,0.14926149233889627
0.036623453704541606,1.233257599936795,0.781,0.621,1,0.14926149233889627
0.036762909991656385,0.7506210422756263,0.981,0.897,1,0.14935910939042152
0.036776218827913196,-1.508857465970892,0.552,0.69,1,0.14935910939042152
0.03723675949757334,1.8099523974930394,0.59,0.379,1,0.15096511411691008
0.03739797771810106,1.47715160292051,0.571,0.414,1,0.1513541192465556
0.03752634052373903,1.5813909415951128,0.524,0.276,1,0.15160903079190038
0.03767443296717923,1.5971508266017533,0.686,0.448,1,0.15182636061837787
0.037711075341175355,1.3004571428047367,0.886,0.69,1,0.15182636061837787
0.03788288359821974,1.5017627286249038,0.524,0.31,1,0.152253738412949
0.038234818057505136,1.0698919789044945,0.952,0.759,1,0.15272145648470603
0.03825674212562909,-0.4258437630268972,0.981,1,1,0.15272145648470603
0.03826175956838427,1.706635074948812,0.705,0.483,1,0.15272145648470603
0.03826268487176119,1.4034056639221877,0.876,0.655,1,0.15272145648470603
0.038339905755998216,1.3389954359775862,0.648,0.448,1,0.1527667378834362
0.03865846957273866,1.021882817610674,0.81,0.586,1,0.15377185409808056
0.03880514475469617,1.2247063661974629,0.686,0.448,1,0.15409097720229525
0.03898783867838411,1.412242853204142,0.571,0.276,1,0.1543067293700449
0.039030225381769985,1.1390567994657959,0.762,0.552,1,0.1543067293700449
0.03905909880992512,1.561937438983903,0.562,0.345,1,0.1543067293700449
0.039217210323550133,0.9191810576934021,0.933,0.759,1,0.15466787540869517
0.03939480685288265,1.3541685809641564,0.6,0.31,1,0.15510451119157023
0.03952881789476718,1.2047768625018254,0.695,0.517,1,0.15536835372536456
0.03964657171944779,1.8582069916808903,0.686,0.448,1,0.1555675123813865
0.03975344597528059,1.3632988052393777,0.762,0.586,1,0.1557233804335738
0.040078078858586094,1.4154636420293536,0.686,0.483,1,0.15673029489555002
0.04018030946832934,1.6077345208528193,0.686,0.448,1,0.15683888000284357
0.04024110978943162,1.3292342542544837,0.895,0.724,1,0.15683888000284357
0.040512628344160945,0.4795463661830892,1,0.966,1,0.15753973833712023
0.04062439135135564,1.3609349974113076,0.81,0.69,1,0.15753973833712023
0.04063235014559871,1.7231055362367238,0.752,0.586,1,0.15753973833712023
0.040692670661464,1.569295678224719,0.638,0.379,1,0.15753973833712023
0.040927272199695816,1.46690322191575,0.81,0.655,1,0.15784174863555134
0.04096932330535092,1.5082743270930616,0.695,0.483,1,0.15784174863555134
0.04100323601646823,-1.161509981434043,0.8,0.931,1,0.15784174863555134
0.041042938519722925,1.460723941541481,0.876,0.759,1,0.15784174863555134
0.041134402336267195,1.7089090825038968,0.457,0.241,1,0.15793158777782057
0.041257155583434624,1.55970336903727,0.733,0.517,1,0.15814106412890067
0.041818172364758294,1.5829448649661852,0.676,0.414,1,0.16002696652454534
0.04202130011835906,1.4789722268071066,0.619,0.414,1,0.16053936569106206
0.04226158459443097,0.7721603349834769,0.914,0.759,1,0.16084518299956438
0.0423041676393284,1.5460816254270182,0.476,0.241,1,0.16084518299956438
0.042309427179704304,1.4937692742998205,0.6,0.345,1,0.16084518299956438
0.042557831933968816,0.9102154671664664,0.867,0.621,1,0.16150939101165576
0.04262343566154952,1.0656019368432332,0.771,0.586,1,0.16150939101165576
0.04302623576817353,1.3169112325198178,0.933,0.793,1,0.1627697238929762
0.04340464168496226,1.584425703051112,0.752,0.586,1,0.16386143472214776
0.04354448678389039,-0.9106138622394853,0.695,0.793,1,0.16386143472214776
0.04367501980602992,1.133995772423816,0.848,0.655,1,0.16386143472214776
0.04376082405926645,1.3600400166213005,0.81,0.655,1,0.16386143472214776
0.04376478884342159,1.4247021751314604,0.638,0.448,1,0.16386143472214776
0.043770983741600517,0.9170051618771966,0.99,0.828,1,0.16386143472214776
0.043934985922135086,1.5266315869696587,0.543,0.276,1,0.16386143472214776
0.04403638418722004,1.7366507023795927,0.648,0.379,1,0.16386143472214776
0.0440502517784704,1.7155057374139333,0.59,0.345,1,0.16386143472214776
0.044084894502971685,1.4174823347842684,0.648,0.414,1,0.16386143472214776
0.04410019375043973,1.479734962017889,0.571,0.345,1,0.16386143472214776
0.04416274113900058,1.4661731116970413,0.914,0.793,1,0.16386143472214776
0.04443263024270652,1.465593308362641,0.59,0.345,1,0.16453187346574094
0.04448533189435946,1.291520399316609,0.648,0.345,1,0.16453187346574094
0.04461977758580304,1.1166414830646483,0.771,0.586,1,0.16476634430171536
0.04475098587726733,1.6961942093090574,0.762,0.552,1,0.16498813394178527
0.04499650792532879,0.6796191404181346,1,0.966,1,0.16526153288954154
0.04502222619368782,1.188688331968093,0.867,0.724,1,0.16526153288954154
0.045045121454995375,1.3157133276595796,0.695,0.517,1,0.16526153288954154
0.04511019849895635,1.0542601035748032,0.867,0.69,1,0.16526153288954154
0.04544022778556016,1.2299492369776028,0.61,0.379,1,0.16600880620656647
0.04545734883189725,1.53583765346275,0.667,0.448,1,0.16600880620656647
0.04560320832405053,1.4108768859165264,0.657,0.448,1,0.1662796228042031
0.04576416601785589,1.1512241325736121,0.79,0.655,1,0.16660455415291653
0.045851835067468816,1.6413634313222558,0.571,0.379,1,0.16666207761984356
0.046065646835694474,1.2380697727615462,0.676,0.552,1,0.16717720659151095
0.04616522198625533,-0.9836648588868018,0.867,0.862,1,0.16727679654082203
0.04654207961336907,1.2457639505268903,0.876,0.655,1,0.16805268666744752
0.04657877517122891,1.3241365792473516,0.762,0.552,1,0.16805268666744752
0.04659675615660576,1.5118041530638147,0.752,0.517,1,0.16805268666744752
0.046818075140045906,1.7109936313057386,0.705,0.483,1,0.1684078010759809
0.04684046213626895,1.2190019198836444,0.905,0.793,1,0.1684078010759809
0.047178529380581875,1.5007169940282896,0.629,0.379,1,0.16936069602719717
0.047360365529932114,1.4376046999373688,0.895,0.793,1,0.1695119613464402
0.047366861126560265,1.4777056289410053,0.81,0.586,1,0.1695119613464402
0.04776017209826003,0.9728882908730703,0.762,0.655,1,0.17002054029101724
0.04781470381932398,1.4907779623284787,0.819,0.655,1,0.17002054029101724
0.04788929648435056,1.3853982536182343,0.543,0.31,1,0.17002054029101724
0.047901878156283204,1.0389781041179749,0.933,0.828,1,0.17002054029101724
0.04798102198298756,1.4066478555769377,0.581,0.379,1,0.17002054029101724
0.0480089719012734,-0.38767944945150035,1,1,1,0.17002054029101724
0.04808165683888757,1.4305610163911981,0.581,0.345,1,0.17002054029101724
0.04809550428240936,1.395041739148164,0.619,0.345,1,0.17002054029101724
0.048216011527184785,1.259181247525103,0.648,0.379,1,0.1701871091804285
0.048342694748468515,1.4614989043900208,0.705,0.448,1,0.1703749378749217
0.048602422168508415,1.2764566335409997,0.781,0.517,1,0.17102887295595776
0.04867574650751708,1.5913020386200625,0.762,0.517,1,0.17102887295595776
0.04886162083121181,1.5884612117343178,0.743,0.586,1,0.1714222370765207
0.04895039488057093,1.4808243947197055,0.571,0.345,1,0.17147426847136554
0.04931058517346584,1.3981673221478976,0.562,0.379,1,0.17224975253643313
0.04932032586640431,1.5612391741959657,0.667,0.414,1,0.17224975253643313
0.04966767435915695,1.004773493405783,0.962,0.828,1,0.17299254062362882
0.04968220442230995,1.3470973843227672,0.857,0.655,1,0.17299254062362882
0.049797880637385314,1.3395690064808337,0.829,0.69,1,0.17313536011708627
0.050242623371430574,1.4358098552903966,0.476,0.276,1,0.17439574445642972
0.050310803381350355,-1.1486846102278294,0.552,0.69,1,0.17439574445642972
0.05039838757785661,1.419688375507473,0.495,0.276,1,0.17443859819858132
0.050539511585670265,1.2612759736635177,0.705,0.483,1,0.17466635971262195
0.050759815304374324,1.4981394011549334,0.724,0.483,1,0.17507379940252482
0.05080839456571764,1.327445104184942,0.657,0.448,1,0.17507379940252482
0.050906847853235314,1.2014705346475454,0.857,0.69,1,0.17515278957218502
0.05108455537187866,1.142773247305132,0.79,0.69,1,0.17550382801094314
0.05163407968242425,1.3447705406629082,0.533,0.31,1,0.17702108482920673
0.051678859176098726,-1.5906063365759735,0.581,0.724,1,0.17702108482920673
0.05182182011221261,1.4757280675031286,0.695,0.448,1,0.17718994412443814
0.05188097113432234,1.7103989554085723,0.695,0.448,1,0.17718994412443814
0.052145436780813896,1.2797036754769389,0.8,0.655,1,0.17763135096779592
0.052303318929201995,1.5392377867724534,0.771,0.517,1,0.17763135096779592
0.05251389890342536,1.114084256301422,0.819,0.621,1,0.17763135096779592
0.05255763497613653,1.4604617272330689,0.495,0.276,1,0.17763135096779592
0.052639113793185685,0.8638828121613127,0.99,0.897,1,0.17763135096779592
0.05268127905772813,1.5214289277268822,0.619,0.379,1,0.17763135096779592
0.052784998222099484,1.4588863571614423,0.629,0.414,1,0.17763135096779592
0.05279705217203619,1.4872479582250313,0.657,0.483,1,0.17763135096779592
0.05289695089382745,1.2430442745643866,0.838,0.69,1,0.17763135096779592
0.0528996220111732,1.0597484744385923,0.838,0.621,1,0.17763135096779592
0.05290957161572811,1.4093339570197818,0.733,0.483,1,0.17763135096779592
0.0530693038564816,1.409603929585355,0.762,0.517,1,0.17763135096779592
0.053093732549963656,-0.373807245484282,0.952,0.966,1,0.17763135096779592
0.0531606064943704,1.4866195854307973,0.676,0.517,1,0.17763135096779592
0.05323471543446593,1.2887038542827898,0.638,0.379,1,0.17763135096779592
0.0532731246833598,1.4623705122361215,0.571,0.379,1,0.17763135096779592
0.053312384766531246,1.5853894562873898,0.571,0.379,1,0.17763135096779592
0.053485899736982825,1.0469731271134664,0.819,0.586,1,0.1779538041464321
0.05364987511425667,1.6296717247415433,0.648,0.448,1,0.17824363952716507
0.053871348615146364,1.1064763190480384,0.829,0.552,1,0.17872340119960575
0.05403883822828349,1.2173826306218807,0.6,0.414,1,0.17902295121627057
0.05415180708207944,1.2005219814046733,0.895,0.655,1,0.17914128476938976
0.05432515040394537,1.5771530586022608,0.648,0.414,1,0.17921328081319587
0.05432813126851087,1.4977984071940007,0.695,0.517,1,0.17921328081319587
0.05449422707708159,1.1684773804909088,0.752,0.586,1,0.179505841749648
0.05491076117570804,1.6008772056664058,0.524,0.31,1,0.18042159703531105
0.054927834198762224,1.0092546551810053,0.819,0.655,1,0.18042159703531105
0.05502319242379378,1.3078546201511712,0.705,0.448,1,0.18047918420194878
0.05511473574474767,1.2327186581060214,0.8,0.621,1,0.1805241132656354
0.055407798173029196,1.5930138023701241,0.629,0.379,1,0.1812280450821646
0.05550247839857354,1.276230536270591,0.667,0.414,1,0.18128203860041134
0.05568717686248842,1.3024247267719877,0.657,0.414,1,0.18139279424683755
0.0556928285915258,1.5939895595637137,0.448,0.207,1,0.18139279424683755
0.05586327185356654,1.1976703573768237,0.562,0.379,1,0.18169274534140367
0.05619685075081373,1.3200983253794272,0.533,0.31,1,0.18211559953970669
0.0562274209818585,1.4309521887458754,0.695,0.414,1,0.18211559953970669
0.056228878512475204,-0.7575626490883565,0.419,0.517,1,0.18211559953970669
0.05641312806072635,1.3629040884147035,0.876,0.621,1,0.1823291293794126
0.05647580247763704,1.026457841422185,0.962,0.828,1,0.1823291293794126
0.0565306787510986,1.1990855651795895,0.781,0.655,1,0.1823291293794126
0.05665343802817416,1.197466704308523,0.6,0.379,1,0.18247128164907758
0.05677402612705749,1.4164430974074333,0.467,0.31,1,0.18260605629493246
0.05697612398752676,0.5908204541319115,0.924,0.828,1,0.18268897612681062
0.05708452455761096,-0.8023447676152458,0.762,0.862,1,0.18268897612681062
0.05717152410692207,1.2339466943440724,0.59,0.379,1,0.18268897612681062
0.05725345298539779,1.1808932021827543,0.771,0.552,1,0.18268897612681062
0.05734029395298394,-0.9829094775155856,0.867,0.966,1,0.18268897612681062
0.05735236777933866,1.112991589227387,0.8,0.586,1,0.18268897612681062
0.05749022149704552,1.4896869678455427,0.619,0.448,1,0.18268897612681062
0.05749161957195195,0.5416170902602806,0.981,0.897,1,0.18268897612681062
0.05754723618912556,1.1877073014912316,0.581,0.345,1,0.18268897612681062
0.05758759877046079,1.1120901785192405,0.952,0.862,1,0.18268897612681062
0.057836988376133804,1.289639633578851,0.933,0.793,1,0.18322947547029275
0.05817050202588272,1.2548498333592004,0.6,0.345,1,0.18403464419921148
0.05834047558452451,1.491644604804132,0.686,0.483,1,0.18432093035492145
0.05846991389303192,-1.3574209200146878,0.6,0.69,1,0.1844785446502599
0.058688731278955464,1.2246003367923501,0.857,0.552,1,0.1849173476031219
0.058870111724899137,1.4857242498345178,0.743,0.517,1,0.18515736175849104
0.05892459378083932,1.5941299442426198,0.695,0.483,1,0.18515736175849104
0.05925801005746711,1.0872755829231258,0.943,0.862,1,0.1859530789218758
0.05950041213938151,0.8483263535428378,0.981,0.931,1,0.18646142669084556
0.05973731229545941,0.9432250170287508,0.876,0.655,1,0.18695118382344178
0.05998969336579443,1.1516333406812471,0.733,0.586,1,0.18745200538623477
0.060059008194037276,1.3170397879659799,0.695,0.483,1,0.18745200538623477
0.06028028030719111,1.0383368762473024,0.952,0.862,1,0.18763318640350585
0.06028223589283541,0.8998656846094688,0.876,0.759,1,0.18763318640350585
0.06039365608750133,1.46564508915821,0.638,0.448,1,0.18763318640350585
0.060440702994143544,1.3144068819470283,0.867,0.655,1,0.18763318640350585
0.06079368510589397,1.2317900550996663,0.943,0.828,1,0.18838592569763657
0.06086885041545082,0.8409008647213643,0.981,0.931,1,0.18838592569763657
0.06092688411954611,1.100967319912301,0.667,0.586,1,0.18838592569763657
0.061045780268010746,1.2065178788001365,0.695,0.448,1,0.18850221630028882
0.06141710352724522,1.5047314161153085,0.552,0.345,1,0.1893966264357469
0.06179008999281418,1.2893154838551357,0.743,0.552,1,0.1902937831252803
