"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"ZW10";0,00849120710832807;0,391147936960604;0,26;0,162;1
"COG1";0,00849292768567562;-0,516295968351358;0,211;0,314;1
"TGFB1I1";0,00851577045027634;0,315050344924008;0,634;0,496;1
"DNAJC17";0,00852276115679898;-0,323629329823842;0,163;0,284;1
"CHPF";0,00854412348648192;0,379710151320506;0,325;0,224;1
"DDX19B";0,00856713001202855;0,36718261073922;0,472;0,389;1
"RPL13P2";0,00856965955536512;-0,286611934493841;0,244;0,381;1
"GMDS";0,00857592010610052;0,298251175090642;0,553;0,422;1
"CCDC138";0,00858871373175172;0,5259461998849;0,203;0,129;1
"METTL1";0,00859512623467664;0,388318453319102;0,276;0,179;1
"ARPC5L";0,00864309902151677;0,356855587121641;0,333;0,228;1
"ZNF783";0,0086578082779041;0,331155060006548;0,276;0,178;1
"ARHGEF26";0,00871972588159799;0,413098397971698;0,268;0,181;1
"ZNF286B";0,00874828649176633;-0,347682572886453;0,285;0,376;1
"GPR89B";0,00887526233319641;0,275017656746654;0,39;0,272;1
"GPR89A";0,00891709856943715;0,264595308890255;0,447;0,318;1
"RFWD2";0,00892305895758281;0,392625113727035;0,203;0,122;1
"RP11-552O4.2";0,0089231035731486;0,296778275960579;0,333;0,233;1
"ST8SIA1";0,00892646744498961;-0,39937235458484;0,106;0,202;1
"LRP4";0,00892682394622293;-0,468317939404821;0,081;0,17;1
"IFI6";0,00893591943222041;-0,418515364844998;0,236;0,342;1
"TMEM40";0,00893819133366732;0,363641699395467;0,106;0,048;1
"AP3B1";0,00898030258944602;0,325533213994137;0,423;0,318;1
"LRRC6";0,00903598932394651;0,290585863196481;0,122;0,059;1
"ARL4C";0,00907377714393808;0,377318358218794;0,26;0,166;1
"SLC25A19";0,00916431950359426;0,337943302348819;0,114;0,054;1
"TTC31";0,00917692650414428;0,364969123313854;0,341;0,23;1
"CERS5";0,00917766501118205;0,329373784461126;0,463;0,364;1
"AC079111.1";0,00921674804333917;0,331467923452614;0,195;0,107;1
"DCP1B";0,0092452865598199;-0,378236958992299;0,122;0,229;1
"AJUBA";0,00925405228886005;0,354582348911034;0,252;0,158;1
"SBNO2";0,00926637743218746;0,269655783290045;0,179;0,102;1
"STK36";0,00930676137309615;0,382896886029664;0,301;0,205;1
"C22orf39";0,00934077928624345;0,277527888112429;0,447;0,323;1
"CTB-36O1.4";0,00934622913538296;-0,32674872514478;0,228;0,361;1
"HPS3";0,00934897298312275;0,413285664905266;0,276;0,189;1
"ADPGK";0,00935050629842162;0,370419741426924;0,398;0,289;1
"GALNT7";0,00939048127931207;-0,297444323795875;0,065;0,157;1
"ISG20L2";0,00941125113259498;0,295124421395151;0,358;0,243;1
"PCDHB14";0,00941665905743598;0,416223521916108;0,325;0,234;1
"ZNF526";0,0094168769810679;0,371952443714263;0,146;0,079;1
"SLC27A5";0,00942150475875559;0,291180326786711;0,268;0,169;1
"PCYOX1";0,00943947093738614;0,347891986998358;0,447;0,345;1
"PRKACB";0,00944635671946196;-0,31204291183908;0,081;0,177;1
"PLPP3";0,00945155274823488;-0,459726722099589;0,065;0,15;1
"INTS10";0,00945199792356266;0,312582461497157;0,504;0,397;1
"SLC27A4";0,00946650353280981;0,321303728520001;0,163;0,088;1
"RP11-563H8.2";0,00951591194296488;-0,274847577569891;0,106;0,21;1
"C18orf25";0,00952984269496529;0,36762218877572;0,398;0,298;1
"MRPL41";0,00955198595418905;0,335175109756499;0,35;0,232;1
"BTN3A2";0,00958002702791051;-0,264095218059901;0,089;0,19;1
"RPL21P116";0,00958425850368843;-0,278364698139255;0,057;0,142;1
"ACOT13";0,00958521679246685;-0,351731648820852;0,236;0,34;1
"CLN5";0,00959450088280651;-0,410569736802074;0,171;0,272;1
"RP11-77G22.3";0,00962035063617431;0,281895823760111;0,35;0,254;1
"MGAT4A";0,00962817610058446;0,344077713804515;0,407;0,304;1
"CACNB1";0,00964167787270282;0,309732494637603;0,163;0,089;1
"LARP4";0,00965491712109598;0,385383966782343;0,366;0,277;1
"HINFP";0,00968052405743996;0,439756549970933;0,252;0,164;1
"C17orf89";0,00970132823840249;0,374901132343271;0,244;0,147;1
"PMS2L1";0,00971150662639665;0,312629903421284;0,504;0,39;1
"RABGAP1L";0,00973832020178868;0,266290985218568;0,545;0,431;1
"DNM2";0,00978018180302907;0,293572089056846;0,431;0,312;1
"WDR19";0,00979291095450379;0,434009785304019;0,228;0,145;1
"OSMR";0,0097978385307348;-0,33105273223061;0,106;0,208;1
"KLF7";0,00985693434041293;0,308170235659471;0,496;0,381;1
"QDPR";0,00988456347935449;0,412774718599575;0,22;0,131;1
"ASS1";0,00992161903514939;0,346729677122195;0,423;0,304;1
"PIAS1";0,00992480988246722;-0,329990685526912;0,333;0,438;1
"SNRPGP2";0,00994059427975691;-0,394054284920078;0,179;0,284;1
"RP11-42D20.2";0,00998153423026444;-0,321183361187634;0,163;0,276;1
"HDHD2";0,0100007334232681;0,353051178212898;0,439;0,342;1
"NFIL3";0,0100177555430337;-0,436629950301611;0,065;0,153;1
"METTL16";0,0100450955124084;-0,315532183631613;0,187;0,308;1
"MRPL15";0,0100915822187896;0,345821860181458;0,407;0,311;1
"PCDHGB7";0,0101116057584288;-0,43255210714918;0,106;0,2;1
"ENDOD1";0,0101349626953473;0,318082073187633;0,48;0,356;1
"ABCA1";0,0101424930634991;-0,351429630838702;0,228;0,34;1
"IMMT";0,0101503413444433;0,2529378774712;0,585;0,454;1
"RP11-111M22.3";0,010158577758747;0,301866949680001;0,146;0,075;1
"FOCAD";0,0101739862955568;-0,394893136631465;0,154;0,257;1
"FRG1B";0,0101934067073894;-0,533334317189937;0,211;0,289;1
"PIGA";0,0101941511559816;0,43164751362535;0,195;0,117;1
"EML2";0,0102172141154875;0,266122392722124;0,211;0,124;1
"PADI2";0,0102369636326477;0,344406849769845;0,48;0,399;1
"ZNF335";0,0102878722169906;0,324064603527849;0,382;0,277;1
"NUP43";0,0103377906878744;0,375003062396098;0,35;0,255;1
"CLU";0,0103383090078805;-0,50062138454542;0,065;0,15;1
"TBL3";0,0103609389713195;0,365892271175852;0,439;0,342;1
"NEK6";0,0103643252791051;-0,400889034616641;0,114;0,21;1
"MESDC2";0,010397769595576;-0,324962073203986;0,374;0,475;1
"TVP23B";0,0104189227291939;-0,371492475813668;0,236;0,342;1
"MAPK6";0,0104431727436887;0,401647134020035;0,374;0,277;1
"AC093509.1";0,0104658361046428;-0,285902346012487;0,293;0,414;1
"PIGU";0,0104914657293549;0,276691970872198;0,341;0,225;1
"PPP3CC";0,0105231929219202;-0,463600046515118;0,106;0,199;1
"PFDN1";0,0105286880803724;0,296541206994894;0,545;0,419;1
"AHCTF1";0,0105509387524276;0,281174848782805;0,341;0,238;1
"C17orf49";0,0105630106064275;-0,298300807378972;0,333;0,452;1
"ADCY7";0,0105660999529561;0,345116154744433;0,163;0,092;1
"PPP2R5D";0,0105769620972128;0,3093297984427;0,431;0,303;1
"SNORD5";0,0105808590956943;0,366222207432322;0,122;0,059;1
"STYX";0,0105973358945894;0,318271146507875;0,35;0,247;1
"SCG5";0,0106072240201383;0,350991162400666;0,244;0,147;1
"HAUS1";0,0106134003896683;0,349073535821051;0,325;0,219;1
"AC116366.6";0,0106151304446193;-0,403526196564927;0,114;0,208;1
"CD27-AS1";0,0106354467187024;0,319881697685243;0,244;0,154;1
"ATP6V1F";0,0106545282878761;0,291144312109936;0,659;0,52;1
"TRAPPC2";0,0106780738535444;0,305649504381406;0,431;0,334;1
"NOL11";0,0106843855394888;-0,36727807688889;0,179;0,302;1
"LPP-AS2";0,0107042999593104;0,291633824931921;0,382;0,291;1
"C16orf13";0,0107577497472992;0,304187759586319;0,675;0,521;1
"TPRG1";0,0107933943663785;-0,463843321474366;0,106;0,192;1
"TSPAN13";0,0107993637011403;0,401161840761489;0,35;0,273;1
"PCDHB3";0,0108084661518776;-0,425286282973078;0,049;0,124;1
"RP11-102C24.1";0,0108124846870113;0,395245831625441;0,106;0,05;1
"MORC3";0,0108277500736801;0,348208181642353;0,398;0,299;1
"PHPT1";0,0108552820893138;-0,284943349749223;0,398;0,473;1
"RP11-687F6.4";0,0108953191121675;0,302010275437316;0,114;0,055;1
"TBC1D2";0,010925791339901;0,318884071159158;0,285;0,183;1
"ZC3H13";0,010929995856538;-0,266016010502335;0,52;0,62;1
"RP11-556O5.4";0,011122665294155;-0,393024161322619;0,041;0,115;1
"TRPM7";0,011141240335908;0,261187752986757;0,472;0,346;1
"EEA1";0,011165261436168;0,296090638845492;0,472;0,367;1
"RFWD3";0,0111891295514644;0,394896070113623;0,293;0,204;1
"TRPV4";0,0112722485118799;0,308609416607522;0,22;0,133;1
"ECSIT";0,0112818582233673;0,321548487786342;0,48;0,361;1
"RP11-484D5.2";0,0112952585219988;-0,257425441515623;0,268;0,391;1
"FKBP11";0,0112987109609593;-0,494411801558927;0,098;0,181;1
"KYNU";0,0113447994395235;0,286482717772379;0,561;0,441;1
"U2AF1L4";0,0113743025437807;0,296209900411551;0,455;0,332;1
"OSBPL5";0,0113963522050356;0,292813284236972;0,512;0,406;1
"CLIP2";0,0113985915133358;0,315669183544167;0,236;0,15;1
"SMAD3";0,0114085968240763;0,360222681532038;0,382;0,289;1
"CDC23";0,0114822903202353;0,343604465573717;0,358;0,246;1
"RP11-196G11.3";0,0116876823884028;0,262728095118424;0,114;0,057;1
"RP11-345J4.8";0,0116989726132978;0,360736984138708;0,39;0,314;1
"TRAF7";0,0117355120999904;0,299724022424927;0,52;0,436;1
"KRIT1";0,0118137336072273;0,349782557351919;0,382;0,283;1
"ZFPL1";0,0118311640233435;0,321781839892211;0,439;0,314;1
"SSBP3";0,0118389474332747;-0,370241847219413;0,146;0,247;1
"RAB15";0,0118805499789866;0,292034726387768;0,154;0,084;1
"STRADB";0,011881240533078;0,423548382386515;0,195;0,116;1
"RP11-523H24.3";0,0119326614153213;0,282395803443;0,154;0,083;1
"PTPN11";0,0119433819907578;0,291437549537378;0,39;0,283;1
"RUSC1";0,0119465059878775;0,355943958649359;0,236;0,147;1
"ZNF343";0,0119736245756215;0,269844168294301;0,195;0,114;1
"C14orf93";0,0119798382347838;0,334318610658865;0,187;0,109;1
"ITM2C";0,0120002995441847;0,277782500728942;0,659;0,534;1
"ASB13";0,0120662171751476;0,412882545023195;0,211;0,129;1
"SAMD10";0,0120734201766467;0,327273762382093;0,114;0,055;1
"RP11-3P9.1";0,0120922943145592;-0,297751634686739;0,374;0,469;1
"SLC41A3";0,0121980969019056;0,315323383576093;0,472;0,348;1
"RPS6KA1";0,0122191725041584;0,377989334428408;0,195;0,117;1
"TMTC3";0,0122291238226315;-0,263106753339097;0,447;0,577;1
"AC004797.1";0,0122639569377871;-0,33779174765599;0,285;0,39;1
"SNORD83B";0,0122649342102229;0,445338671435888;0,195;0,119;1
"MRPS7";0,0122868081663347;-0,268965566173112;0,39;0,498;1
"CDC26";0,0123655504317248;-0,364058246395021;0,171;0,279;1
"CDC42SE1";0,0123735687865736;0,302132398121199;0,455;0,332;1
"RP11-189B4.3";0,0123887852392087;0,334985370687775;0,22;0,135;1
"MTF2";0,0124852520511917;0,292308279520033;0,545;0,427;1
"POP7";0,0124856446551174;0,330712264815439;0,374;0,268;1
"SPRTN";0,012509332647471;0,3637627746703;0,244;0,158;1
"ZNF224";0,0125355464999515;0,333776603984391;0,187;0,112;1
"TCEAL3";0,0125739118864335;-0,374251521445416;0,146;0,248;1
"RPP30";0,0125996845529422;0,321252925225062;0,382;0,282;1
"TRIM52";0,0126051309441362;0,357080066457615;0,228;0,142;1
"AVPI1";0,0126770060806366;0,387125137048606;0,39;0,301;1
"NBR1";0,012699454473282;-0,308292004885695;0,366;0,485;1
"SDR42E1";0,0127156795461699;0,335769102021829;0,382;0,282;1
"MTMR14";0,0127599050037939;0,363102319382109;0,366;0,268;1
"COX16";0,0127612996388829;-0,326958899344846;0,293;0,388;1
"NFYA";0,0127810712752955;0,299851273049572;0,341;0,229;1
"DGKA";0,0127848001616162;0,416298239468686;0,236;0,154;1
"BTN2A2";0,0128499351602954;0,419506589573242;0,163;0,094;1
"TSPYL5";0,0129022286974938;-0,38112617512055;0,171;0,271;1
"MINK1";0,0129526679253285;0,276695007384906;0,366;0,265;1
"TMEM39A";0,0129597227776116;0,263427130421997;0,561;0,413;1
"WDR13";0,0129796091253935;-0,331316035459942;0,268;0,384;1
"ROGDI";0,0130346988205288;0,384422991260435;0,228;0,145;1
"RP11-264F23.1";0,0130780149149891;-0,307178331466234;0,122;0,217;1
"PDSS1";0,0130994784783587;0,270188205275178;0,114;0,056;1
"ZFP91";0,0131762792060159;0,261130075073334;0,407;0,289;1
"AC074182.1";0,0131865936051032;0,259064756799307;0,528;0,449;1
"NEO1";0,0132132316271071;-0,402286677058149;0,22;0,319;1
"COPB2";0,0132365428106044;0,27815954768411;0,569;0,482;1
"WDR92";0,0132449868140807;0,293910437021493;0,154;0,088;1
"PGM5P2";0,0132536918208085;-0,369494288417783;0,049;0,121;1
"FSTL1";0,0132943958699909;-0,31777860716389;0,423;0,53;1
"SHFM1P";0,0133065057194379;-0,330919907051149;0,154;0,256;1
"THAP4";0,01333702924696;0,300263920352939;0,341;0,226;1
"TOM1L1";0,0133580965704598;0,257741422098489;0,496;0,371;1
"FAM8A1";0,0133626060001137;0,361696963747305;0,179;0,105;1
"ZNF77";0,0133852415307934;0,381372975703307;0,163;0,093;1
"ANXA2R";0,0133860940219246;0,283728234150428;0,13;0,066;1
"POP4";0,0134475418542834;0,312166676878383;0,35;0,239;1
"NTM";0,0134599956584557;-0,3573546541256;0,033;0,101;1
"RP11-385J23.1";0,0134621875316325;-0,304673459816945;0,049;0,125;1
"MADD";0,0134708107308384;0,31010566767924;0,325;0,219;1
"AGAP6";0,0135151771301012;0,326135437263402;0,341;0,248;1
"TMEM55B";0,0135350253286564;0,329399739867432;0,13;0,067;1
"KATNAL1";0,0135625726246123;0,285758038322399;0,154;0,085;1
"IFT57";0,0135726872399872;0,331185686365641;0,366;0,263;1
"SOAT1";0,0135752862558976;0,384281152363422;0,195;0,121;1
"GPKOW";0,0136279009250654;-0,406198689591921;0,163;0,266;1
"FUNDC2";0,013648021089299;-0,317043552576633;0,333;0,441;1
"HSPG2";0,0138001872907794;-0,339133214453785;0,374;0,464;1
"NIPBL";0,0138419193879728;0,258467313321645;0,626;0,535;1
"ID3";0,0138604365267418;-0,502830867680471;0,057;0,133;1
"SERPINE2";0,0139316858997336;-0,386056514806125;0,293;0,395;1
"GPR108";0,0139448465472567;0,330067976085395;0,447;0,377;1
"ZNF76";0,0139523945026414;-0,394400433115808;0,211;0,314;1
"KCTD3";0,0140364985306917;0,304462353462771;0,179;0,104;1
"ZNFX1";0,014146428952249;0,30012221634395;0,374;0,272;1
"TSPAN3";0,0141586682388535;-0,254578398927983;0,447;0,54;1
"COQ7";0,014174836066008;0,339222555372459;0,293;0,205;1
"NMI";0,0142054016990594;-0,408438139981288;0,122;0,218;1
"ANP32A";0,0142612496249711;0,315387139851258;0,537;0,504;1
"CUTC";0,0142737641479385;0,346932888960758;0,325;0,216;1
"BZW2";0,0142812605243406;0,266199945624159;0,577;0,488;1
"MAP2K2";0,0142877305127911;0,291066725242266;0,439;0,322;1
"PIEZO2";0,0143100701006594;-0,311488634861764;0,041;0,112;1
"SNORD14A";0,0143290129053735;0,371647118259427;0,146;0,079;1
"LNPEP";0,0143625595382798;0,331282021269128;0,48;0,395;1
"AC074117.10";0,0143647628329553;0,264323530763308;0,203;0,128;1
"DDX49";0,0143954904153871;0,332421663370007;0,439;0,315;1
"POLR1E";0,0144213852065578;0,385379612625121;0,301;0,207;1
"MFAP3";0,0144388972793295;0,331995232114592;0,203;0,123;1
"LPCAT3";0,0145001967350277;-0,355128362250931;0,203;0,309;1
"G0S2";0,0145646147135426;-0,485251740608413;0,033;0,102;1
"EXOC5";0,0145768930569808;0,304331772666885;0,341;0,243;1
"MTCH2";0,0146224651775577;0,261840175192235;0,61;0,519;1
"TSPAN6";0,0146237745652482;-0,281631168654231;0,398;0,52;1
"NDUFA2";0,0146404469524457;0,313298971226027;0,553;0,411;1
"FAM109B";0,0146604435279062;0,365141565703555;0,203;0,125;1
"RP11-977G19.5";0,0146771911027452;0,279131462145317;0,285;0,188;1
"PDHB";0,0146772753072676;0,326792283782132;0,528;0,413;1
"ALDH16A1";0,0146786127690871;0,442109098031656;0,301;0,217;1
"CCDC77";0,0147710168251574;0,402287298125889;0,26;0,176;1
"ZNF606";0,0147780020279628;0,329143205949553;0,228;0,148;1
"RP11-351I24.3";0,0148399707120177;-0,348244879741086;0,211;0,319;1
"SLC9A8";0,0148415266026129;0,309640674660799;0,317;0,221;1
"THYN1";0,0148491573638644;0,271717648797394;0,496;0,403;1
"CDK18";0,0149146567641244;0,280933693319709;0,211;0,13;1
"CSNK1D";0,014942781939738;-0,261562033623446;0,366;0,503;1
"NKAP";0,0149682156632582;-0,318244057690933;0,13;0,224;1
"HPS1";0,0150048033500403;0,281093681042774;0,569;0,496;1
"SIRT2";0,0150439381447112;0,291891879111858;0,577;0,457;1
"MEF2C";0,0150500060785116;0,29282924602707;0,382;0,277;1
"AFF1";0,0150530094317288;-0,346025137466477;0,236;0,333;1
"GLYR1";0,0150979629540435;0,266253650382835;0,528;0,424;1
"SLITRK6";0,0151306083318811;-0,434524447502135;0,146;0,247;1
"MIR4526";0,0151940878093307;0,370109823334207;0,13;0,067;1
"NAA38";0,0151990486900606;-0,36733054681104;0,301;0,38;1
"RP11-255J3.2";0,0152364608477151;0,280143356245423;0,398;0,3;1
"RFX5";0,0152912483499469;0,299782573118842;0,382;0,276;1
"HSPB11";0,0154098753261751;0,291660636717405;0,398;0,281;1
"KAT2A";0,0154434510334143;-0,54856725753;0,146;0,229;1
"GNG7";0,0154699275100944;0,297785085936502;0,455;0,36;1
"PPP1R12C";0,0154763603852506;0,293510752432285;0,195;0,12;1
"MZT2A";0,0154774339783036;0,327980476854241;0,268;0,172;1
"SRSF8";0,0154904568975026;0,367105233013136;0,317;0,234;1
"CDIP1";0,0155187753196079;0,340727138589342;0,358;0,267;1
"PKP1";0,0155268091245594;-0,502500428673627;0,228;0,303;1
"CMAS";0,0155501862332964;-0,433689288564773;0,146;0,239;1
"MYO5B";0,0156620887580291;0,392020907796796;0,39;0,317;1
"SEC23IP";0,0156627023562041;0,348182614135795;0,317;0,224;1
"MIGA1";0,0156769214998906;0,309733012829833;0,333;0,24;1
"SIX5";0,0157110011414046;0,291427325862846;0,171;0,101;1
"SYTL3";0,0157672130082719;-0,324008474605604;0,089;0,179;1
"FXYD6";0,015805303229521;0,258909346979489;0,447;0,31;1
"ADCK5";0,0158269398854137;0,268288173468389;0,163;0,089;1
"RP11-793A3.2";0,0158694703830743;0,310217289574529;0,106;0,051;1
"CDKN1C";0,0158910805917876;0,367706938653219;0,293;0,209;1
"ATP6V1H";0,0159008940733569;0,311685843009489;0,463;0,37;1
"SOCS2";0,0159087251243677;0,26109149863655;0,114;0,057;1
"RP11-611E13.2";0,0159317834905123;0,325839213620152;0,187;0,111;1
"CWC27";0,0159971025376004;0,383486849844844;0,317;0,227;1
"RP11-259K5.2";0,0159982784228133;0,355762802926426;0,106;0,053;1
"TM9SF3";0,0161474304610113;0,358568244922884;0,463;0,395;1
"CHMP1A";0,0161605283136522;0,26633945356516;0,577;0,526;1
"NDUFB3";0,0161657313799722;0,303170171094382;0,626;0,446;1
"CCNF";0,0161825085072531;0,360642261489775;0,179;0,107;1
"SUGCT";0,0162189799646249;-0,412945173073687;0,049;0,121;1
"PPT2";0,0162666834733725;-0,289274582082133;0,122;0,22;1
"TMEM245";0,0162671468362773;0,348707526622414;0,285;0,2;1
"NCOA2";0,0163109649722631;0,270806488641775;0,463;0,353;1
"C2CD5";0,0163830598682984;0,346391413779537;0,301;0,21;1
"WWP1";0,0165948722847921;0,303785570635307;0,35;0,253;1
"LNX1";0,0166501866834797;-0,418720180437647;0,293;0,374;1
"RP11-434O22.1";0,0166847264791139;-0,259740317972334;0,041;0,112;1
"RASGRP3";0,0166997213014848;0,325781951326613;0,325;0,227;1
"PTP4A3";0,016721280995672;0,371685976166565;0,252;0,169;1
"RAB2B";0,0167243171053994;-0,316924813673788;0,146;0,249;1
"BAP1";0,0167277311001474;0,333923927989758;0,407;0,312;1
"MIR4444-2";0,0167803936903706;0,330993402726875;0,293;0,201;1
"PQBP1";0,0167971231372613;-0,281206198914208;0,512;0,53;1
"DLEU7";0,0168816270382632;0,283853107579446;0,106;0,051;1
"RP11-367E12.4";0,0168878337502529;0,263309274994053;0,358;0,292;1
"NPLOC4";0,0169056388851516;-0,338486207970829;0,195;0,298;1
"MRPL48";0,0169197954817413;0,357138419092457;0,374;0,275;1
"TMEM248";0,0169220495098844;0,350125937154435;0,333;0,239;1
"GTPBP6";0,0169448743447999;-0,432636721120566;0,089;0,172;1
"FASTK";0,0170111579091878;0,351357284255241;0,366;0,277;1
"NOMO3";0,0170116589257975;0,252942123775031;0,13;0,072;1
"BMS1";0,0170120012196239;0,295301151737821;0,553;0,466;1
"MRPL37";0,0170878487672136;0,258420206804858;0,691;0,531;1
"POLR1C";0,0170936969824024;-0,309261010717012;0,203;0,32;1
"RBM45";0,0171080826381749;0,310518795297863;0,203;0,122;1
"EAPP";0,01723859526341;-0,371360411009116;0,301;0,393;1
"CHCHD1";0,0173078963919439;-0,416674745366758;0,146;0,239;1
"ZNF641";0,017351931236132;0,311877198228284;0,195;0,121;1
"RP11-195O1.1";0,0173755520458573;0,301025861071532;0,325;0,236;1
"GLCE";0,0173921993427581;0,360196165626436;0,48;0,402;1
"EXOSC8";0,0173961651974392;0,335190461589159;0,431;0,328;1
"SLTM";0,0174042386281978;-0,251898720200546;0,512;0,628;1
"UBE2G2";0,0175498275837052;0,273855995434762;0,577;0,481;1
"NSMCE2";0,0175522948542673;0,312858180798409;0,35;0,242;1
"OLFM2";0,0175633988113003;0,317262239842206;0,187;0,114;1
"SNORA73B";0,0176634652835089;0,451044945008207;0,163;0,097;1
"APTX";0,0176827443299525;-0,408133664382306;0,211;0,308;1
"CTC-559E9.5";0,0176880835209006;-0,349228892436036;0,041;0,111;1
"MIR604";0,0176893053887433;0,398629596518206;0,138;0,075;1
"SNX22";0,0177100286636255;-0,370131832685905;0,049;0,12;1
"PRMT3";0,0177555470948638;0,29830554398234;0,301;0,202;1
"TWISTNB";0,0177566865410831;0,277941370895468;0,415;0,304;1
"DTX2P1";0,0178012257122539;0,272595178633254;0,26;0,183;1
"WDR41";0,0178028320583626;0,257319818832378;0,512;0,402;1
"NHEJ1";0,0178117835019804;0,288606542267815;0,187;0,112;1
"SNUPN";0,0178960805992797;-0,369894339723695;0,154;0,249;1
"CDK5";0,0179476175423268;0,356549458813049;0,236;0,15;1
"PDS5B";0,0179804524614201;0,290539558512299;0,472;0,374;1
"PDHX";0,0180215186223641;0,331277620860735;0,431;0,321;1
"HIVEP2";0,018022328545449;0,254937939667929;0,236;0,15;1
"DUSP3";0,0180394592074496;0,39839297485528;0,325;0,242;1
"SNW1";0,0181434862218733;-0,318415916484585;0,325;0,432;1
"FAM53B";0,0182382121752322;0,307019462389638;0,398;0,305;1
"ZNF92";0,0183260653329423;0,31923131781917;0,211;0,135;1
"ILKAP";0,0183821749158194;0,336003164168281;0,407;0,313;1
"CPSF4";0,0183890277909939;0,298649625169759;0,195;0,119;1
"AC019201.1";0,0184108641644323;-0,351351828599004;0,203;0,289;1
"PHF21A";0,0184473154158553;-0,294649832796182;0,244;0,35;1
"ITPKC";0,018457264970088;0,377290682821765;0,228;0,15;1
"EXOSC6";0,0185831206455103;0,329750243658644;0,374;0,299;1
"UBP1";0,0186450354089793;0,279471008103226;0,276;0,187;1
"EPT1";0,0187005733911456;0,331590650116012;0,358;0,266;1
"TMEM186";0,0187056258323734;0,352593168911419;0,179;0,103;1
"ATP11C";0,0187242163358901;-0,347521978949228;0,089;0,171;1
"RBM48";0,0187695785941324;0,276700467837714;0,26;0,169;1
"COMMD10";0,018847000874014;0,286355874171413;0,431;0,324;1
"WIPF2";0,0190235629391801;-0,372290473686099;0,244;0,326;1
"CCDC115";0,019123474557069;0,262686339288062;0,537;0,426;1
"ZNF594";0,019134143377793;0,289893043835777;0,293;0,215;1
"ZNF862";0,0191353629190983;0,298047716692041;0,138;0,076;1
"UBA52P5";0,0191725765318135;-0,252260892429573;0,618;0,794;1
"TMUB2";0,0192122481573455;-0,317928823593968;0,325;0,424;1
"ATG16L1";0,0192124865277159;0,415605888463611;0,236;0,159;1
"RP11-139K1.2";0,0192313540757794;0,337115410719132;0,211;0,128;1
"TINF2";0,0192540297397329;-0,345333287210399;0,244;0,351;1
"HECTD4";0,0193040662102204;-0,295989185234911;0,39;0,484;1
"MPHOSPH9";0,0193116832527021;0,280023993909664;0,22;0,139;1
"KDM3B";0,0194909209864427;-0,250770567698056;0,236;0,36;1
"ADPRH";0,0195262349267272;0,269282521593077;0,122;0,064;1
"WDR66";0,0195266388018679;-0,392482943851256;0,041;0,105;1
"TBC1D25";0,0195500941134827;0,332992825156457;0,195;0,121;1
"OCRL";0,019574907866776;0,377799932653262;0,211;0,134;1
"RP11-18E13.1";0,0196130970624922;-0,287176404733727;0,163;0,258;1
"RAB21";0,0196196990149291;-0,256494026512207;0,179;0,271;1
"SRSF4";0,0197116519751012;0,251016102184537;0,569;0,49;1
"RP11-10B2.2";0,0197708821175779;-0,435517826473268;0,057;0,128;1
"CMTR2";0,0197922855600818;0,281927074231037;0,244;0,159;1
"CCDC171";0,0198176126822516;-0,329570002437147;0,146;0,242;1
"TBRG4";0,0198348637442339;0,353896366709996;0,382;0,3;1
"TMEM159";0,0199238587900937;0,304745951875956;0,407;0,302;1
"NTN4";0,0199654036478978;-0,398328279624025;0,098;0,182;1
"RP11-275F13.1";0,019998754282361;0,251781576590552;0,106;0,053;1
"NANS";0,0200883544333568;0,385878108695448;0,301;0,215;1
"DNAJA4";0,0201374067571953;-0,321350486439469;0,154;0,254;1
"KB-1208A12.3";0,0201565838633991;0,360490454507559;0,228;0,154;1
"UAP1";0,0202664841504354;0,311831101287544;0,463;0,374;1
"CCZ1B";0,0205317095545315;0,273509668096385;0,22;0,144;1
"CCNH";0,0206553185762349;0,292184487166095;0,472;0,406;1
"HIST1H2AE";0,0207117537450009;-0,408057173121503;0,049;0,123;1
"UTP11";0,0207419814666536;0,271177814772346;0,447;0,34;1
"ZNHIT3";0,0209462318807133;-0,332011950245212;0,285;0,377;1
"RIOX2";0,0209855367416366;0,307391231672334;0,268;0,178;1
"DERA";0,021035825974179;0,313159232182586;0,333;0,233;1
"PELO";0,0211552007952464;0,33698496213368;0,195;0,119;1
"SLK";0,0212477947800079;0,27548761533665;0,577;0,521;1
"FLVCR1";0,0212809594694357;0,268638219100406;0,187;0,115;1
"SERINC2";0,0214964487006186;-0,329243334318103;0,179;0,276;1
"GPM6B";0,0215802712849769;0,267554499518586;0,528;0,445;1
"C2orf49";0,0215808706063104;0,338617006145146;0,276;0,195;1
"TRMT6";0,0215881050954113;0,320642736198326;0,26;0,172;1
"ZNF565";0,0217038847434331;0,254285741940157;0,146;0,083;1
"WDR24";0,0218868946997531;0,340199947969966;0,22;0,142;1
"RP11-237F13--B.2";0,0219023662588821;-0,265086881269062;0,293;0,383;1
"VKORC1L1";0,0219255865178831;0,267158406107914;0,244;0,159;1
"RPS6KA5";0,0220402539556574;0,275472929832454;0,252;0,174;1
"SMO";0,0222148977830304;-0,251323733364049;0,041;0,107;1
"BAZ1A";0,0222443337622294;0,392658654616264;0,358;0,287;1
"BMS1P7";0,0222792932536028;-0,400043666027026;0,106;0,182;1
"DONSON";0,0222877965079473;0,530181578228528;0,163;0,106;1
